"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID.1","Survey_design","Sample_frequency","Date","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC"
"CalVal_Mar2015_6","FLK",2015,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","3/22/2015","3/22/2015","11:13:00 AM","03:13:00 PM",0,1998.84,2375.79,8.097,346.006,4.195,36.745,NA,NA,27.4,0,NA,"ADCP_NE","Permanent","Single",2020-03-22,"Spring","Dry","March",36.745,2823.01923095162,3349.58544604566,2397.02867214616,2062.98616419512
"CalVal_Mar2015_7","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","3/22/2015","3/22/2015","11:15:00 AM","03:15:00 PM",0,1988.62,2362.78,8.094,346.699,4.153,36.822,NA,NA,27.4,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-22,"Spring","Dry","March",36.822,2823.01923095162,3349.58544604566,2385.5532301014,2055.96232368408
"CalVal_Mar2015_8","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","3/22/2015","3/22/2015","11:15:00 AM","03:15:00 PM",0,1993.41,2358.13,8.08,359.824,4.053,36.839,NA,NA,27.4,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-22,"Spring","Dry","March",36.839,2823.01923095162,3349.58544604566,2381.33723406499,2061.11017224349
"CalVal_Mar2015_9","FLK",2015,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","3/22/2015","3/22/2015","11:20:00 AM","03:20:00 PM",0,1995.36,2364.48,8.087,354.521,4.105,36.78,NA,NA,27.4,0,NA,"ADCP_S","Permanent","Single",2020-03-22,"Spring","Dry","March",36.78,2823.01923095162,3349.58544604566,2386.67140378178,2060.8989150071
"CalVal_Mar2015_10","FLK",2015,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","3/22/2015","3/22/2015","11:24:00 AM","03:24:00 PM",0,1997.82,2382.64,8.109,335.213,4.279,36.731,NA,NA,27.3,0,NA,"CalVal_S","Permanent","Single",2020-03-22,"Spring","Dry","March",36.731,2823.01923095162,3349.58544604566,2403.39349020656,2061.52384653576
"CalVal_Mar2015_11","FLK",2015,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","3/22/2015","3/22/2015","11:27:00 AM","03:27:00 PM",0,2005.21,2389.75,8.109,336.26,4.281,36.702,NA,NA,27.2,0,NA,"CalVal_SE","Permanent","Single",2020-03-22,"Spring","Dry","March",36.702,2823.01923095162,3349.58544604566,2409.84220835594,2067.55338753119
"CalVal_Mar2015_12","FLK",2015,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","3/29/2015","3/29/2015","01:30:00 PM","05:30:00 PM",0,2049.03,2385.67,8.072,377.304,3.753,36.438,NA,NA,25.1,0,NA,"CalVal_N","Permanent","Single",2020-03-29,"Spring","Dry","March",36.438,2823.01923095162,3349.58544604566,2402.92967929383,2100.35550445726
"CalVal_Mar2015_13","FLK",2015,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","3/29/2015","3/29/2015","01:35:00 PM","05:35:00 PM",0,1936.46,2332.56,8.159,284.129,4.288,37.125,NA,NA,25.3,0,NA,"ADCP_S","Permanent","Single",2020-03-29,"Spring","Dry","March",37.125,2823.01923095162,3349.58544604566,2360.63342399386,2017.34596829218
"CalVal_Mar2015_14","FLK",2015,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","3/29/2015","3/29/2015","01:40:00 PM","05:40:00 PM",0,1934.59,2328.61,8.158,284.633,4.26,37.149,NA,NA,25.2,0,NA,"CalVal_S","Permanent","Single",2020-03-29,"Spring","Dry","March",37.149,2823.01923095162,3349.58544604566,2357.21064705147,2016.44483360392
"CalVal_Mar2015_15","FLK",2015,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","3/29/2015","3/29/2015","01:45:00 PM","05:45:00 PM",0,1924.72,2334.09,8.18,267.345,4.424,37.065,NA,NA,25.2,0,NA,"CalVal_SE","Permanent","Single",2020-03-29,"Spring","Dry","March",37.065,2823.01923095162,3349.58544604566,2361.32968331081,2004.10343844825
"CalVal_Mar2015_16","FLK",2015,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","3/29/2015","3/29/2015","01:50:00 PM","05:50:00 PM",0,2051.03,2381.7,8.063,386.285,3.689,36.442,NA,NA,25.1,0,NA,"ADCP_NE","Permanent","Single",2020-03-29,"Spring","Dry","March",36.442,2823.01923095162,3349.58544604566,2399.16288159355,2102.41348480319
"CalVal_Mar2015_17","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","3/29/2015","3/29/2015","02:05:00 PM","06:05:00 PM",0,1980.69,2339.66,8.112,327.948,3.908,37.082,NA,NA,24.7,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-29,"Spring","Dry","March",37.082,2823.01923095162,3349.58544604566,2366.79860953674,2057.54778325514
"CalVal_Mar2015_18","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","3/29/2015","3/29/2015","02:05:00 PM","06:05:00 PM",0,2035.36,2393.44,8.109,340.921,3.962,36.54,NA,NA,24.7,0,NA,"MapCO2_Buoy","Permanent","Single",2020-03-29,"Spring","Dry","March",36.54,2823.01923095162,3349.58544604566,2411.54487180256,2090.74881190231
"CalVal_May2015_4","FLK",2015,"CalVal","FLK",24.8547,-80.56742,"Transect 4","5/14/2015","5/14/2015","11:31:00 AM","03:31:00 PM",0,2049.19,2369.87,8.016,437.359,3.634,36.376,NA,NA,27.4,0,NA,"Transect 4","Permanent","Single",2020-05-14,"Spring","Wet","May",36.376,2823.01923095162,3349.58544604566,2387.011338844,2098.38023899711
"CalVal_May2015_5","FLK",2015,"CalVal","FLK",24.8694,-80.585,"Transect 3","5/14/2015","5/14/2015","11:56:00 AM","03:56:00 PM",0,2057.75,2370.61,8.001,456.809,3.56,36.342,NA,NA,27.6,0,NA,"Transect 3","Permanent","Single",2020-05-14,"Spring","Wet","May",36.342,2823.01923095162,3349.58544604566,2387.31610279944,2105.45357076092
"CalVal_May2015_6","FLK",2015,"CalVal","FLK",24.8854666666667,-80.6041,"Transect 2","5/14/2015","5/14/2015","12:17:00 PM","04:17:00 PM",0,2018.47,2370.9,8.053,392.158,3.967,36.565,NA,NA,28.1,0,NA,"Transect 2","Permanent","Single",2020-05-14,"Spring","Wet","May",36.565,2823.01923095162,3349.58544604566,2390.25092565129,2075.44239636432
"CalVal_May2015_7","FLK",2015,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","5/14/2015","5/14/2015","12:32:00 PM","04:32:00 PM",0,2021.27,2366.55,8.044,401.612,3.898,36.417,NA,NA,28.1,0,NA,"ADCP_S","Permanent","Single",2020-05-14,"Spring","Wet","May",36.417,2823.01923095162,3349.58544604566,2384.31139990275,2072.95528398953
"CalVal_May2015_8","FLK",2015,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","5/14/2015","5/14/2015","12:43:00 PM","04:43:00 PM",0,2014.19,2374.58,8.069,375.3,4.055,36.396,NA,NA,27.9,0,NA,"CalVal_S","Permanent","Single",2020-05-14,"Spring","Wet","May",36.396,2823.01923095162,3349.58544604566,2391.78027383252,2065.4102451555
"CalVal_May2015_9","FLK",2015,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","5/14/2015","5/14/2015","12:55:00 PM","04:55:00 PM",0,2021.01,2377.91,8.063,382.841,4.019,36.455,NA,NA,27.9,0,NA,"CalVal_SE","Permanent","Single",2020-05-14,"Spring","Wet","May",36.455,2823.01923095162,3349.58544604566,2395.67529779275,2074.03639621441
"CalVal_May2015_1","FLK",2015,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","5/14/2015","5/14/2015","01:00:00 PM","05:00:00 PM",0,2026.71,2375.77,8.048,399.293,3.948,36.367,NA,NA,28.2,0,NA,"ADCP_NE","Permanent","Single",2020-05-14,"Spring","Wet","May",36.367,2823.01923095162,3349.58544604566,2392.58166163585,2076.43559558788
"CalVal_May2015_2","FLK",2015,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","5/14/2015","5/14/2015","01:16:00 PM","05:16:00 PM",0,2019.43,2374.21,8.057,389.026,4.005,36.391,NA,NA,28.2,0,NA,"CalVal_N","Permanent","Single",2020-05-14,"Spring","Wet","May",36.391,2823.01923095162,3349.58544604566,2391.36516584468,2070.27351145749
"CalVal_May2015_3","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","5/14/2015","5/14/2015","01:26:00 PM","05:26:00 PM",0,2010.61,2366.59,8.06,384.125,4.013,36.374,NA,NA,28.2,0,NA,"MapCO2_Buoy","Permanent","Single",2020-05-14,"Spring","Wet","May",36.374,2823.01923095162,3349.58544604566,2383.83126473106,2061.18877227874
"CalVal_May2015_10","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","5/14/2015","5/14/2015","01:30:00 PM","05:30:00 PM",0,2010.82,2361.61,8.053,391.121,3.957,36.362,NA,NA,28.2,0,NA,"MapCO2_Buoy","Permanent","Single",2020-05-14,"Spring","Wet","May",36.362,2823.01923095162,3349.58544604566,2378.89286047401,2060.96571633888
"CalVal_May2015_11","FLK",2015,"CalVal","FLK",24.9052,-80.6266,"Transect 1","5/14/2015","5/14/2015","01:46:00 PM","05:46:00 PM",0,1906.7,2319.8,8.14,295.696,4.57,36.598,NA,NA,28.8,0,NA,"Transect 1","Permanent","Single",2020-05-14,"Spring","Wet","May",36.598,2823.01923095162,3349.58544604566,2341.77235726162,1969.70155589871
"CalVal_May2015_12","FLK",2015,"CalVal","FLK",24.8982666666667,-80.6173833333333,"CalVal_N","5/29/2015","5/29/2015","10:55:00 AM","02:55:00 PM",0,1873.43,2259.11,8.121,303.82,4.178,37.212,NA,NA,27.6,0,NA,"CalVal_N","Permanent","Single",2020-05-29,"Spring","Wet","May",37.212,2823.01923095162,3349.58544604566,2292.63056376612,1961.17738919308
"CalVal_May2015_13","FLK",2015,"CalVal","FLK",24.8981833333333,-80.6160666666667,"ADCP_NE","5/29/2015","5/29/2015","11:09:00 AM","03:09:00 PM",0,1878.82,2266.7,8.123,302.946,4.207,37.183,NA,NA,27.6,0,NA,"ADCP_NE","Permanent","Single",2020-05-29,"Spring","Wet","May",37.183,2823.01923095162,3349.58544604566,2299.36129363331,1965.16808833923
"CalVal_May2015_14","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","5/29/2015","5/29/2015","11:18:00 AM","03:18:00 PM",0,1866.84,2258.68,8.128,296.897,4.241,37.229,NA,NA,27.7,0,NA,"MapCO2_Buoy","Permanent","Single",2020-05-29,"Spring","Wet","May",37.229,2823.01923095162,3349.58544604566,2292.46850212982,1955.61594346439
"CalVal_May2015_15","FLK",2015,"CalVal","FLK",24.8977,-80.61817,"MapCO2_Buoy","5/29/2015","5/29/2015","11:23:00 AM","03:23:00 PM",0,1864.94,2266.66,8.141,286.663,4.346,37.225,NA,NA,27.7,0,NA,"MapCO2_Buoy","Permanent","Single",2020-05-29,"Spring","Wet","May",37.225,2823.01923095162,3349.58544604566,2299.91451414016,1953.67972108668
"CalVal_May2015_16","FLK",2015,"CalVal","FLK",24.8966333333333,-80.6153,"CalVal_SE","5/29/2015","5/29/2015","11:35:00 AM","03:35:00 PM",0,1878.15,2273.11,8.132,296.392,4.289,37.134,NA,NA,27.7,0,NA,"CalVal_SE","Permanent","Single",2020-05-29,"Spring","Wet","May",37.134,2823.01923095162,3349.58544604566,2304.7119362,1962.70979000004
"CalVal_May2015_17","FLK",2015,"CalVal","FLK",24.8955833333333,-80.6166333333333,"CalVal_S","5/29/2015","5/29/2015","11:47:00 AM","03:47:00 PM",0,1874.29,2279.91,8.146,285.03,4.401,37.142,NA,NA,27.7,0,NA,"CalVal_S","Permanent","Single",2020-05-29,"Spring","Wet","May",37.142,2823.01923095162,3349.58544604566,2311.23141437452,1959.37111694119
"CalVal_May2015_18","FLK",2015,"CalVal","FLK",24.8964666666667,-80.6182,"ADCP_S","5/29/2015","5/29/2015","11:56:00 AM","03:56:00 PM",0,1859.35,2256.37,8.137,289.36,4.292,37.201,NA,NA,27.7,0,NA,"ADCP_S","Permanent","Single",2020-05-29,"Spring","Wet","May",37.201,2823.01923095162,3349.58544604566,2289.89584493225,1947.5198937326
