CTDID,Region,Year,Mission,Latitude,Longitude,SiteID,ESTDate,UTCDate,EST.Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID.1,Survey_design,Sample_frequency,Date,Zone,Sub_region
CalVal_July2017_13,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,07/25/17,07/25/17,03:17:00 PM,07:17:00 PM,0,2018.23,2373.23,8.019,431.144,4.098,36.069,NA,33.1,31.1,0,NA,MapCO2_Buoy,Permanent,Single,2017-07-25,Inshore,UK
CalVal_July2017_15,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,07/25/17,07/25/17,03:17:00 PM,07:17:00 PM,0,2015.24,2370.14,8.019,430.003,4.096,36.059,NA,33.1,31.1,0,NA,MapCO2_Buoy,Permanent,Single,2017-07-25,Inshore,UK
CalVal_July2017_14,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,07/25/17,07/25/17,03:37:00 PM,07:37:00 PM,0,2019.88,2369.62,8.011,440.334,4.038,36.116,NA,33.3,31.1,0,NA,ADCP_NE,Permanent,Single,2017-07-25,Inshore,UK
CalVal_July2017_16,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,07/25/17,07/25/17,03:55:00 PM,07:55:00 PM,0,2019.51,2373.88,8.017,433.345,4.099,35.988,NA,33.5,31.2,0,NA,CalVal_SE,Permanent,Single,2017-07-25,Inshore,UK
CalVal_July2017_17,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,07/25/17,07/25/17,04:10:00 PM,08:10:00 PM,0,2012.3,2369.78,8.021,427.706,4.131,36.004,NA,33.7,31.3,0,NA,CalVal_S,Permanent,Single,2017-07-25,Inshore,UK
CalVal_July2017_18,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,07/25/17,07/25/17,04:17:00 PM,08:17:00 PM,0,2012.74,2373.84,8.026,421.668,4.166,36.07,NA,33.7,31.2,0,NA,ADCP_S,Permanent,Single,2017-07-25,Inshore,UK
CalVal_Aug2017_1,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,08/03/17,08/03/17,10:42:00 AM,02:42:00 PM,0,1953.97,2259.52,7.958,485.711,3.476,36.569,NA,34.4,30.7,0,NA,Transect 1,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_2,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,08/03/17,08/03/17,10:50:00 AM,02:50:00 PM,0,2000.7,2320.61,7.979,472.289,3.664,36.388,NA,34.4,30.4,0,NA,CalVal_N,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_3,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,08/03/17,08/03/17,10:56:00 AM,02:56:00 PM,0,2005.44,2325.51,7.977,475.796,3.672,36.384,NA,34.5,30.5,0,NA,ADCP_NE,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_4,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,08/03/17,08/03/17,11:00:00 AM,03:00:00 PM,0,1994.23,2319.66,7.986,462.412,3.721,36.434,NA,34.5,30.5,0,NA,CalVal_SE,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_5,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,08/03/17,08/03/17,11:05:00 AM,03:05:00 PM,0,1993.16,2324.33,7.993,452.835,3.781,36.472,NA,34.5,30.5,0,NA,CalVal_S,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_6,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,08/03/17,08/03/17,11:09:00 AM,03:09:00 PM,0,1994,2318.64,7.983,465.39,3.715,36.429,NA,34.5,30.6,0,NA,ADCP_S,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_7,FLK,2017,CalVal,24.8855,-80.6041,Transect 2,08/03/17,08/03/17,11:32:00 AM,03:32:00 PM,0,2000.76,2326.7,7.986,463.648,3.733,36.381,NA,34.6,30.5,0,NA,Transect 2,Permanent,Single,2017-08-03,Mid channel,UK
CalVal_Aug2017_8,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,08/03/17,08/03/17,12:17:00 PM,04:17:00 PM,0,1989.32,2297.52,7.958,495.07,3.533,36.463,NA,34.7,30.7,0,NA,MapCO2_Buoy,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_9,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,08/03/17,08/03/17,12:17:00 PM,04:17:00 PM,0,1986.84,2299.19,7.965,486.209,3.577,36.456,NA,34.7,30.7,0,NA,MapCO2_Buoy,Permanent,Single,2017-08-03,Inshore,UK
CalVal_Aug2017_10,FLK,2017,CalVal,24.8547,-80.5674,Transect 4,08/16/17,08/16/17,10:25:00 AM,02:25:00 PM,0,2033.79,2372.43,8,455.165,3.92,35.997,NA,33.8,30.7,0,NA,Transect 4,Permanent,Single,2017-08-16,Oceanic,UK
CalVal_Aug2017_11,FLK,2017,CalVal,24.8694,-80.585,Transect 3,08/16/17,08/16/17,10:34:00 AM,02:34:00 PM,0,2054.91,2378.48,7.984,479.526,3.767,35.785,NA,32.6,30.3,0,NA,Transect 3,Permanent,Single,2017-08-16,Offshore,UK
CalVal_Aug2017_12,FLK,2017,CalVal,24.8855,-80.6266,Transect 2,08/16/17,08/16/17,10:42:00 AM,02:42:00 PM,0,2017.72,2378.64,8.026,423.016,4.171,35.992,NA,33.9,31.2,0,NA,Transect 2,Permanent,Single,2017-08-16,Mid channel,UK
CalVal_Aug2017_13,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,08/16/17,08/16/17,10:49:00 AM,02:49:00 PM,0,1981.72,2336.34,8.007,436.267,4.084,36.277,NA,34.2,32.1,0,NA,ADCP_S,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_14,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,08/16/17,08/16/17,10:55:00 AM,02:55:00 PM,0,1979.27,2346.65,8.026,414.636,4.224,36.25,NA,34.2,32,0,NA,CalVal_S,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_15,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,08/16/17,08/16/17,11:00:00 AM,03:00:00 PM,0,1981.02,2341.98,8.02,422.207,4.154,36.184,NA,34.2,31.9,0,NA,CalVal_SE,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_16,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,08/16/17,08/16/17,11:05:00 AM,03:05:00 PM,0,1982.92,2340.13,8.008,434.479,4.106,36.419,NA,34.3,32.1,0,NA,ADCP_NE,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_17,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,08/16/17,08/16/17,11:09:00 AM,03:09:00 PM,0,1978.94,2335.52,8.01,432.555,4.102,36.309,NA,34,32.1,0,NA,CalVal_N,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_18,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,08/16/17,08/16/17,11:15:00 AM,03:15:00 PM,0,2015.52,2334.28,7.947,516.083,3.692,36.616,NA,34.5,32.1,0,NA,Transect 1,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_19,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,08/16/17,08/16/17,12:17:00 PM,04:17:00 PM,0,1992.03,2310.3,7.953,503.843,3.69,36.282,NA,34.4,32.2,0,NA,MapCO2_Buoy,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Aug2017_20,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,08/16/17,08/16/17,12:17:00 PM,04:17:00 PM,0,1980.41,2333.64,8.004,439.624,4.07,36.283,NA,34.4,32.2,0,NA,MapCO2_Buoy,Permanent,Single,2017-08-16,Inshore,UK
CalVal_Sept2017_1,FLK,2017,CalVal,24.8638,-80.5674,Transect 4,09/05/17,09/05/17,11:18:00 AM,03:18:00 PM,0,2027.04,2369.33,7.977,485.739,4.08,35.084,NA,30.2,33.5,0,NA,Transect 4,Permanent,Single,2017-09-05,Oceanic,UK
CalVal_Sept2017_2,FLK,2017,CalVal,24.8694,-80.585,Transect 3,09/05/17,09/05/17,11:31:00 AM,03:31:00 PM,0,2029.64,2377.02,8.022,430.187,4.027,35.607,NA,33.2,30.4,0,NA,Transect 3,Permanent,Single,2017-09-05,Offshore,UK
CalVal_Sept2017_3,FLK,2017,CalVal,24.8855,-80.6041,Transect 2,09/05/17,09/05/17,11:45:00 AM,03:45:00 PM,0,2024.23,2378.6,8.03,420.879,4.107,35.597,NA,33.5,30.6,0,NA,Transect 2,Permanent,Single,2017-09-05,Mid channel,UK
CalVal_Sept2017_4,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,09/05/17,09/05/17,11:55:00 AM,03:55:00 PM,0,2026.47,2355.06,7.981,476.631,3.801,36.185,NA,34,31,0,NA,CalVal_N,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_5,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,09/05/17,09/05/17,12:04:00 PM,04:04:00 PM,0,2027.88,2355.3,7.978,479.693,3.788,36.219,NA,34,31,0,NA,ADCP_NE,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_6,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,09/05/17,09/05/17,12:17:00 PM,04:17:00 PM,0,2027.38,2355.49,7.98,477.972,3.796,36.194,NA,34.1,31,0,NA,MapCO2_Buoy,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_7,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,09/05/17,09/05/17,12:17:00 PM,04:17:00 PM,0,2030.06,2359.74,7.981,476.859,3.814,36.232,NA,34.1,31,0,NA,MapCO2_Buoy,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_8,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,09/05/17,09/05/17,12:40:00 PM,04:40:00 PM,0,2025.81,2354.03,7.979,479.013,3.799,36.198,NA,33.9,31.1,0,NA,CalVal_SE,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_9,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,09/05/17,09/05/17,12:51:00 PM,04:51:00 PM,0,2033.14,2350.47,7.962,502.104,3.682,36.224,NA,34.1,31.1,0,NA,CalVal_S,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_10,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,09/05/17,09/05/17,12:58:00 PM,04:58:00 PM,0,2035.51,2355.21,7.963,500.505,3.713,36.211,NA,34.1,31.2,0,NA,ADCP_S,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_11,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,09/05/17,09/05/17,01:08:00 PM,05:08:00 PM,0,1994.85,2328.78,7.985,463.55,3.83,36.508,NA,34.4,31.3,0,NA,Transect 1,Permanent,Single,2017-09-05,Inshore,UK
CalVal_Sept2017_12,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,09/27/17,09/27/17,02:10:00 PM,06:10:00 PM,0,2143.68,2396.85,7.876,660.295,3.075,34.947,NA,32.6,30.1,0,NA,CalVal_N,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_13,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,09/27/17,09/27/17,02:16:00 PM,06:16:00 PM,0,2140.4,2395.99,7.88,652.198,3.099,34.959,NA,32.6,30.1,0,NA,ADCP_NE,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_14,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,09/27/17,09/27/17,02:28:00 PM,06:28:00 PM,0,2132.1,2395.88,7.898,622.61,3.193,34.72,NA,32.6,30.1,0,NA,CalVal_SE,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_15,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,09/27/17,09/27/17,02:40:00 PM,06:40:00 PM,0,2135.24,2410.78,7.912,600.596,3.319,34.917,NA,32.6,30.2,0,NA,CalVal_S,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_16,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,09/27/17,09/27/17,02:50:00 PM,06:50:00 PM,0,2139.56,2414.34,7.91,605.585,3.31,34.985,NA,32.6,30.2,0,NA,ADCP_S,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_17,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,09/27/17,09/27/17,03:17:00 PM,07:17:00 PM,0,2139.15,2409.72,7.9,619.769,3.27,34.947,NA,32.6,30.4,0,NA,MapCO2_Buoy,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Sept2017_18,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,09/27/17,09/27/17,03:17:00 PM,07:17:00 PM,0,2137.17,2407.54,7.9,619.409,3.266,34.955,NA,32.6,30.4,0,NA,MapCO2_Buoy,Permanent,Single,2017-09-27,Inshore,UK
CalVal_Oct2017_1,FLK,2017,CalVal,24.8547,-80.5674,Transect 4,10/09/17,10/09/17,11:04:00 AM,03:04:00 PM,0,2047.59,2383.69,8.028,427.845,3.9,35.189,NA,32.1,29.1,0,NA,Transect 4,Permanent,Single,2017-10-09,Oceanic,UK
CalVal_Oct2017_2,FLK,2017,CalVal,24.8694,-80.585,Transect 3,10/09/17,10/09/17,11:21:00 AM,03:21:00 PM,0,2049.39,2383.23,8.027,429.738,3.876,35.135,NA,32.1,29,0,NA,Transect 3,Permanent,Single,2017-10-09,Offshore,UK
CalVal_Oct2017_3,FLK,2017,CalVal,24.8855,-80.6041,Transect 2,10/09/17,10/09/17,11:32:00 AM,03:32:00 PM,0,2053.86,2385.01,8.022,436.238,3.847,35.186,NA,32.2,29,0,NA,Transect 2,Permanent,Single,2017-10-09,Mid channel,UK
CalVal_Oct2017_4,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,10/09/17,10/09/17,11:45:00 AM,03:45:00 PM,0,2097.18,2377.76,7.945,541.839,3.324,34.867,NA,32,28.9,0,NA,CalVal_N,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_5,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,10/09/17,10/09/17,11:52:00 AM,03:52:00 PM,0,2096.25,2380.26,7.95,534.146,3.361,34.869,NA,32.1,28.9,0,NA,ADCP_NE,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_6,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,10/09/17,10/09/17,12:01:00 PM,04:01:00 PM,0,2092.62,2371.81,7.945,540.481,3.305,34.854,NA,32.1,28.8,0,NA,CalVal_SE,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_7,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,10/09/17,10/09/17,12:06:00 PM,04:06:00 PM,0,2092.09,2371.51,7.944,541.368,3.311,34.821,NA,32.1,28.9,0,NA,CalVal_S,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_8,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,10/09/17,10/09/17,12:17:00 PM,04:17:00 PM,0,2095.34,2370.82,7.937,552.017,3.268,34.86,NA,32.1,28.9,0,NA,MapCO2_Buoy,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_9,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,10/09/17,10/09/17,12:17:00 PM,04:17:00 PM,0,2094.64,2368.55,7.935,555.32,3.25,34.87,NA,32.1,28.9,0,NA,MapCO2_Buoy,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_10,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,10/09/17,10/09/17,12:30:00 PM,04:30:00 PM,0,2090.88,2373.16,7.949,535.318,3.339,34.864,NA,32.1,28.9,0,NA,ADCP_S,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_11,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,10/09/17,10/09/17,12:40:00 PM,04:40:00 PM,0,2167.24,2373.42,7.81,784.881,2.573,34.511,NA,31.9,29,0,NA,Transect 1,Permanent,Single,2017-10-09,Inshore,UK
CalVal_Oct2017_12,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,10/24/17,10/24/17,11:10:00 AM,03:10:00 PM,0,2182.56,2424.95,7.877,662.866,2.908,35.59,NA,32.4,27.8,0,NA,CalVal_N,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_13,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,10/24/17,10/24/17,11:19:00 AM,03:19:00 PM,0,2179.46,2416.99,7.869,675.642,2.854,35.62,NA,32.4,27.8,0,NA,ADCP_NE,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_14,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,10/24/17,10/24/17,11:28:00 AM,03:28:00 PM,0,2137.33,2396.75,7.908,600.986,3.06,35.803,NA,32.8,27.9,0,NA,CalVal_SE,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_15,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,10/24/17,10/24/17,11:38:00 AM,03:38:00 PM,0,2134.71,2396.87,7.913,593.363,3.087,35.83,NA,32.9,27.9,0,NA,CalVal_S,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_16,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,10/24/17,10/24/17,11:48:00 AM,03:48:00 PM,0,2153.76,2409.45,7.901,617.28,3.032,35.73,NA,32.9,27.9,0,NA,ADCP_S,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_17,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,10/24/17,10/24/17,12:17:00 PM,04:17:00 PM,0,2180.43,2418.75,7.868,677.136,2.864,35.659,NA,32.9,27.9,0,NA,MapCO2_Buoy,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Oct2017_18,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,10/24/17,11/07/17,12:17:00 PM,04:17:00 PM,0,2180.36,2416.99,7.865,682.059,2.846,35.66,NA,32.9,27.9,0,NA,MapCO2_Buoy,Permanent,Single,2017-10-24,Inshore,UK
CalVal_Nov2017_1,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,11/07/17,11/07/17,08:53:00 AM,01:53:00 PM,0,2170.31,2478.39,8.013,468.415,3.583,35.366,NA,32.2,26,0,NA,Transect 1,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_2,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,11/07/17,11/07/17,09:04:00 AM,02:04:00 PM,0,2203.69,2504.17,8.005,484.784,3.51,35.302,NA,32.3,25.5,0,NA,CalVal_N,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_3,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,11/07/17,11/07/17,09:17:00 AM,02:17:00 PM,0,2204.7,2504.42,8.005,484.656,3.5,35.301,NA,32.4,25.4,0,NA,MapCO2_Buoy,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_4,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,11/07/17,11/07/17,09:17:00 AM,02:17:00 PM,0,2204.25,2501.06,8.001,489.915,3.468,35.307,NA,32.4,25.4,0,NA,MapCO2_Buoy,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_5,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,11/07/17,11/07/17,09:35:00 AM,02:35:00 PM,0,2200.03,2499.1,8.003,486.135,3.492,35.317,NA,32.5,25.5,0,NA,ADCP_NE,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_6,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,11/07/17,11/07/17,09:44:00 AM,02:44:00 PM,0,2195.18,2502.28,8.015,470.086,3.576,35.337,NA,32.5,25.5,0,NA,CalVal_SE,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_7,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,11/07/17,11/07/17,09:51:00 AM,02:51:00 PM,0,2195.81,2499.93,8.009,477.369,3.547,35.329,NA,32.5,25.6,0,NA,CalVal_S,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_8,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,11/07/17,11/07/17,09:58:00 AM,02:58:00 PM,0,2198.16,2501.75,8.008,479.213,3.542,35.326,NA,32.5,25.6,0,NA,ADCP_S,Permanent,Single,2017-11-07,Inshore,UK
CalVal_Nov2017_9,FLK,2017,CalVal,24.8855,-80.6041,Transect 2,11/07/17,11/07/17,10:08:00 AM,03:08:00 PM,0,2115.86,2442,8.039,426.287,3.736,35.755,NA,32,26.2,0,NA,Transect 2,Permanent,Single,2017-11-07,Mid channel,UK
CalVal_Nov2017_10,FLK,2017,CalVal,24.8694,-80.585,Transect 3,11/07/17,11/07/17,10:18:00 AM,03:18:00 PM,0,2072.49,2394.25,8.027,430.531,3.671,35.898,NA,33.2,26.9,0,NA,Transect 3,Permanent,Single,2017-11-07,Offshore,UK
CalVal_Nov2017_11,FLK,2017,CalVal,24.8547,-80.5674,Transect 4,11/07/17,11/19/17,10:32:00 AM,03:32:00 PM,0,2057.99,2388.96,8.041,412.869,3.764,35.918,NA,33.2,27,0,NA,Transect 4,Permanent,Single,2017-11-07,Oceanic,UK
CalVal_Nov2017_12,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,11/19/17,11/19/17,08:28:00 AM,01:28:00 PM,0,2178.44,2478.36,8.026,453.897,3.488,34.848,NA,31.9,24.6,0,NA,CalVal_N,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_13,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,11/19/17,11/19/17,08:35:00 AM,01:35:00 PM,0,2180.24,2473.87,8.017,465.612,3.421,34.847,NA,32,24.6,0,NA,ADCP_NE,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_14,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,11/19/17,11/19/17,08:43:00 AM,01:43:00 PM,0,2174.48,2476.22,8.029,449.709,3.505,34.884,NA,33,24.6,0,NA,CalVal_SE,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_15,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,11/19/17,11/19/17,08:51:00 AM,01:51:00 PM,0,2176.6,2472.34,8.02,460.993,3.44,34.889,NA,33,24.6,0,NA,CalVal_S,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_16,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,11/19/17,11/19/17,09:00:00 AM,02:00:00 PM,0,2176.58,2472.88,8.021,459.674,3.447,34.864,NA,33,24.6,0,NA,ADCP_S,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_17,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,11/19/17,11/19/17,09:17:00 AM,02:17:00 PM,0,2181.52,2473.6,8.014,468.658,3.405,34.827,NA,32.9,24.6,0,NA,MapCO2_Buoy,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Nov2017_18,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,11/19/17,12/03/17,09:17:00 AM,02:17:00 PM,0,2181.36,2474.15,8.015,467.28,3.413,34.825,NA,32.9,24.6,0,NA,MapCO2_Buoy,Permanent,Single,2017-11-19,Inshore,UK
CalVal_Dec2017_1,FLK,2017,CalVal,24.8547,-80.5674,Transect 4,12/03/17,12/03/17,08:10:00 AM,01:10:00 PM,0,2059.06,2401.23,8.068,384.349,3.851,36.194,NA,33.6,26,0,NA,Transect 4,Permanent,Single,2017-12-03,Oceanic,UK
CalVal_Dec2017_2,FLK,2017,CalVal,24.8694,-80.585,Transect 3,12/03/17,12/03/17,08:21:00 AM,01:21:00 PM,0,2058.35,2404.44,8.077,375.692,3.899,36.032,NA,33.6,25.9,0,NA,Transect 3,Permanent,Single,2017-12-03,Offshore,UK
CalVal_Dec2017_3,FLK,2017,CalVal,24.8855,-80.6041,Transect 2,12/03/17,12/03/17,08:29:00 AM,01:29:00 PM,0,2112.53,2448.71,8.073,389.051,3.807,35.884,NA,33.2,24.8,0,NA,Transect 2,Permanent,Single,2017-12-03,Mid channel,UK
CalVal_Dec2017_4,FLK,2017,CalVal,24.9052,-80.6266,Transect 1,12/03/17,12/03/17,08:39:00 AM,01:39:00 PM,0,2217.36,2504.32,8.01,481.797,3.376,34.473,NA,31.8,24.3,0,NA,Transect 1,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_5,FLK,2017,CalVal,24.8983,-80.6174,CalVal_N,12/03/17,12/03/17,08:44:00 AM,01:44:00 PM,0,2162.51,2487.72,8.062,410.956,3.745,35.147,NA,32.5,24.6,0,NA,CalVal_N,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_6,FLK,2017,CalVal,24.8982,-80.6161,ADCP_NE,12/03/17,12/03/17,08:48:00 AM,01:48:00 PM,0,2162.41,2485.27,8.06,412.785,3.717,35.147,NA,32.5,24.5,0,NA,ADCP_NE,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_7,FLK,2017,CalVal,24.8966,-80.6153,CalVal_SE,12/03/17,12/03/17,08:52:00 AM,01:52:00 PM,0,2160.93,2487.91,8.064,408.192,3.762,35.185,NA,32.6,24.6,0,NA,CalVal_SE,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_8,FLK,2017,CalVal,24.8956,-80.6166,CalVal_S,12/03/17,12/03/17,08:56:00 AM,01:56:00 PM,0,2156.89,2487.42,8.07,401.659,3.798,35.188,NA,32.6,24.6,0,NA,CalVal_S,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_9,FLK,2017,CalVal,24.8965,-80.6182,ADCP_S,12/03/17,12/03/17,09:00:00 AM,02:00:00 PM,0,2159.02,2485.66,8.065,407.54,3.759,35.138,NA,32.3,24.6,0,NA,ADCP_S,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_10,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,12/03/17,12/03/17,09:17:00 AM,02:17:00 PM,0,2162.42,2487.17,8.062,410.869,3.743,35.077,NA,32.5,24.6,0,NA,MapCO2_Buoy,Permanent,Single,2017-12-03,Inshore,UK
CalVal_Dec2017_11,FLK,2017,CalVal,24.8977,-80.6182,MapCO2_Buoy,12/03/17,01/08/18,09:17:00 AM,02:17:00 PM,0,2163.46,2489.42,8.063,409.747,3.755,35.107,NA,32.5,24.6,0,NA,MapCO2_Buoy,Permanent,Single,2017-12-03,Inshore,UK
CalVal_ Feb2018_1,FLK,2018,CalVal,24.9052,-80.6266,Transect 1,02/05/18,02/05/18,08:33:00 AM,01:33:00 PM,0,2246.91,2526.6,8.002,491.909,3.225,35.923,NA,33.6,22.6,0,NA,Transect 1,Permanent,Single,2018-02-05,Inshore,UK
CalVal_ Feb2018_2,FLK,2018,CalVal,24.8983,-80.6174,CalVal_N,02/05/18,02/05/18,08:50:00 AM,01:50:00 PM,0,2153.32,2460.31,8.053,414.375,3.453,36.26,NA,33.3,22.6,0,NA,CalVal_N,Permanent,Single,2018-02-05,Inshore,UK
