"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","Survey_design","Sample_frequency","File_Origin","Notes","Bottle.No.","Temp..o.C..input","Locale","pH..total.","Date","DoM","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC","MY","ID","datetime","MoY","ToD","dec.lon","dec.lat","Zone","Sub_region","Reference","Extreme"
"WS15103_45","FLK",2015,"WaltonSmith","Biscayne",25.2941,-80.1633,"EK_OFF","04/17/2015","04/17/2015","3:46:00 AM","7:46:00 AM",2,2060.61,2380.68,8.029,424.7,3.6,36.53,NA,36.368,26.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-17,"17","Spring","Dry","April",36.53,2437.85181719917,2893.16216030698,2383.07454914631,2095.48010143087,"2015-04","EK_OFF _ 2015-04-17",2015-04-17 03:46:00,4,3.76666666666667,-80.162604,25.294251,"Offshore","Biscayne",2,"Normal"
"WS15103_5","FLK",2015,"WaltonSmith","Biscayne",25.3129,-80.1943,"EK_MID","04/13/2015","04/13/2015","12:27:00 PM","4:27:00 PM",2,1992.03,2361.58,8.096,345.8,4.1,36.67,NA,36.58,27,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.67,2437.85181719917,2893.16216030698,2365.05351880891,2033.06874305189,"2015-04","EK_MID _ 2015-04-13",2015-04-13 12:27:00,4,12.45,-80.1946,25.314483,"Mid channel","Biscayne",2,"Normal"
"WS15103_6","FLK",2015,"WaltonSmith","UK",25.1096,-80.3783,"4","04/13/2015","04/13/2015","1:02:00 PM","5:02:00 PM",2,1811.82,2258.03,8.204,235.38,4.78,37.36,NA,37.315,27.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",37.36,2437.85181719917,2893.16216030698,2269.38919402008,1880.12748121854,"2015-04","4 _ 2015-04-13",2015-04-13 13:02:00,4,13.0333333333333,-80.38,25.10833333,"Inshore","UK",3,"Normal"
"WS15103_7","FLK",2015,"WaltonSmith","UK",25.0957,-80.3599,"5","04/13/2015","04/13/2015","2:12:00 PM","6:12:00 PM",2,1942.31,2355.42,8.152,290.81,4.56,36.69,NA,36.712,27.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.69,2437.85181719917,2893.16216030698,2359.21694115744,1986.10776917195,"2015-04","5 _ 2015-04-13",2015-04-13 14:12:00,4,14.2,-80.355,25.09333333,"Inshore","UK",3,"Normal"
"WS15103_8","FLK",2015,"WaltonSmith","UK",25.0796,-80.3338,"5.5","04/13/2015","04/13/2015","2:21:00 PM","6:21:00 PM",2,1998.66,2383.03,8.111,333.64,4.28,36.54,NA,36.506,27.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.54,2437.85181719917,2893.16216030698,2385.34049804288,2036.3593247639,"2015-04","5.5 _ 2015-04-13",2015-04-13 14:21:00,4,14.35,-80.33416667,25.07966667,"Mid channel","UK",3,"Normal"
"WS15103_9","FLK",2015,"WaltonSmith","UK",25.0656,-80.3146,"6","04/13/2015","04/13/2015","2:36:00 PM","6:36:00 PM",2,2053.65,2383.22,8.046,405.45,3.7,36.43,NA,36.377,26.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-04-13,"13","Spring","Dry","April",36.43,2437.85181719917,2893.16216030698,2385.36448253074,2086.60367524675,"2015-04","6 _ 2015-04-13",2015-04-13 14:36:00,4,14.6,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS15148_1","FLK",2015,"WaltonSmith","Biscayne",25.6447,-80.1244,"1","06/01/2015","06/01/2015","8:09:00 AM","12:09:00 PM",2,1996.59,2341.01,8.043,396.92,3.85,36.79,NA,36.756,28,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.79,2437.85181719917,2893.16216030698,2345.72179268243,2040.2122932033,"2015-06","1 _ 2015-06-01",2015-06-01 08:09:00,6,8.15,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS15148_10","FLK",2015,"WaltonSmith","UK",25.0645,-80.3127,"6","06/01/2015","06/01/2015","2:40:00 PM","6:40:00 PM",2,2053.28,2382.45,8.019,435.95,3.74,36.35,NA,36.646,28,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.35,2437.85181719917,2893.16216030698,2384.50756405004,2084.47232232227,"2015-06","6 _ 2015-06-01",2015-06-01 14:40:00,6,14.6666666666667,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS15148_11","FLK",2015,"WaltonSmith","UK",25.0481,-80.2871,"6.5","06/01/2015","06/01/2015","2:47:00 PM","6:47:00 PM",2,2049.11,2383.79,8.022,431.91,3.81,36.37,NA,36.358,28.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.37,2437.85181719917,2893.16216030698,2385.82642258903,2080.90410117186,"2015-06","6.5 _ 2015-06-01",2015-06-01 14:47:00,6,14.7833333333333,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS15148_12","FLK",2015,"WaltonSmith","UK",25.0046,-80.3782,"MR","06/01/2015","06/01/2015","3:36:00 PM","7:36:00 PM",2,2050.07,2385.05,8.028,424.35,3.8,36.42,NA,36.401,27.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.42,2437.85181719917,2893.16216030698,2387.10871994571,2082.94179757375,"2015-06","MR _ 2015-06-01",2015-06-01 15:36:00,6,15.6,-80.38,25.01,"Offshore","UK",3,"Normal"
"WS15148_13","FLK",2015,"WaltonSmith","UK",24.8981,-80.5311,"UK_OFF","06/01/2015","06/01/2015","5:43:00 PM","9:43:00 PM",2,2055.505,2385.37,8.02,434.42,3.749,36.396,NA,36.388,27.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.396,2437.85181719917,2893.16216030698,2387.38298540527,2087.63406351765,"2015-06","UK_OFF _ 2015-06-01",2015-06-01 17:43:00,6,17.7166666666667,-80.529497,24.898193,"Offshore","UK",4,"Normal"
"WS15148_14","FLK",2015,"WaltonSmith","UK",24.9209,-80.5465,"UK_MID","06/01/2015","06/01/2015","5:54:00 PM","9:54:00 PM",2,2042.411,2381.314,8.033,418.029,3.845,36.364,NA,36.363,28.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.364,2437.85181719917,2893.16216030698,2383.43471231602,2074.32235690955,"2015-06","UK_MID _ 2015-06-01",2015-06-01 17:54:00,6,17.9,-80.546176,24.920702,"Mid channel","UK",4,"Normal"
"WS15148_15","FLK",2015,"WaltonSmith","UK",24.9352,-80.5652,"UK_IN","06/01/2015","06/01/2015","6:02:00 PM","10:02:00 PM",2,1970.791,2351.301,8.087,350.979,4.258,36.604,NA,36.533,28.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.604,2437.85181719917,2893.16216030698,2355.09368688634,2011.2096247714,"2015-06","UK_IN _ 2015-06-01",2015-06-01 18:02:00,6,18.0333333333333,-80.569852,24.939806,"Inshore","UK",4,"Normal"
"WS15148_16","FLK",2015,"WaltonSmith","MK",24.8159,-80.7549,"7","06/01/2015","06/01/2015","7:32:00 PM","11:32:00 PM",2,1926.21,2296.72,8.07,357.2,4.1,37.08,NA,37.055,29.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",37.08,2437.85181719917,2893.16216030698,2304.63677938981,1980.45111363103,"2015-06","7 _ 2015-06-01",2015-06-01 19:32:00,6,19.5333333333333,-80.75666667,24.82083333,"Inshore","MK",6,"Normal"
"WS15148_17","FLK",2015,"WaltonSmith","MK",24.7912,-80.7409,"8","06/01/2015","06/01/2015","7:54:00 PM","11:54:00 PM",2,1998.44,2345.38,8.04,400.89,3.9,36.66,NA,36.595,28.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.66,2437.85181719917,2893.16216030698,2349.56721267187,2038.95387850817,"2015-06","8 _ 2015-06-01",2015-06-01 19:54:00,6,19.9,-80.74166667,24.7925,"Mid channel","MK",6,"Normal"
"WS15148_18","FLK",2015,"WaltonSmith","MK",24.7619,-80.724,"9","06/01/2015","06/02/2015","8:11:00 PM","12:11:00 AM",2,2051.97,2374.62,8.009,446.38,3.67,36.44,NA,36.409,28,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.44,2437.85181719917,2893.16216030698,2377.11873262258,2085.21140260269,"2015-06","9 _ 2015-06-01",2015-06-01 20:11:00,6,20.1833333333333,-80.72333333,24.76333333,"Offshore","MK",6,"Normal"
"WS15148_19","FLK",2015,"WaltonSmith","MK",24.717,-80.689,"9.5","06/01/2015","06/02/2015","8:48:00 PM","12:48:00 AM",2,2049.65,2395.65,8.044,407.03,3.91,36.49,NA,36.387,27.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.49,2437.85181719917,2893.16216030698,2397.37323123121,2084.09322057707,"2015-06","9.5 _ 2015-06-01",2015-06-01 20:48:00,6,20.8,-80.69,24.71666667,"Oceanic","MK",6,"Normal"
"WS15148_2","FLK",2015,"WaltonSmith","Biscayne",25.6417,-80.1038,"2","06/01/2015","06/01/2015","8:09:00 AM","12:09:00 PM",2,2041.42,2373.12,8.029,421.28,3.75,36.48,NA,36.501,27.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.48,2437.85181719917,2893.16216030698,2375.74618118023,2075.9753288721,"2015-06","2 _ 2015-06-01",2015-06-01 08:09:00,6,8.15,-80.105,25.64166667,"Mid channel","Biscayne",1,"Normal"
"WS15148_20","FLK",2015,"WaltonSmith","MK",24.7129,-80.8332,"12","06/01/2015","06/02/2015","10:15:00 PM","2:15:00 AM",2,2053.4,2426.84,8.078,374.44,4.23,36.46,NA,36.047,28,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.46,2437.85181719917,2893.16216030698,2427.28095592734,2087.02733828986,"2015-06","12 _ 2015-06-01",2015-06-01 22:15:00,6,22.25,-80.83166667,24.71333333,"Offshore","MK",7,"Normal"
"WS15148_21","FLK",2015,"WaltonSmith","MK",24.7535,-80.8464,"11","06/01/2015","06/02/2015","10:45:00 PM","2:45:00 AM",2,1997.54,2373.46,8.078,363.91,4.21,36.78,NA,36.673,28.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.78,2437.85181719917,2893.16216030698,2376.57629784161,2040.88441123835,"2015-06","11 _ 2015-06-01",2015-06-01 22:45:00,6,22.75,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS15148_22","FLK",2015,"WaltonSmith","MK",24.7848,-80.8672,"10","06/01/2015","06/02/2015","11:03:00 PM","3:03:00 AM",2,1901.83,2285.35,8.089,335.44,4.22,37.17,NA,37.069,29.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",37.17,2437.85181719917,2893.16216030698,2294.25311927151,1959.70438224014,"2015-06","10 _ 2015-06-01",2015-06-01 23:03:00,6,23.05,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS15148_23","FLK",2015,"WaltonSmith","MK",24.7014,-81.0299,"13","06/02/2015","06/02/2015","12:32:00 AM","4:32:00 AM",2,1945.87,2303.41,8.053,377.81,3.98,36.92,NA,36.771,29.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.92,2437.85181719917,2893.16216030698,2310.40155712412,1995.13329761076,"2015-06","13 _ 2015-06-02",2015-06-02 00:32:00,6,0.533333333333333,-81.03,24.70166667,"Inshore","MK",8,"Normal"
"WS15148_24","FLK",2015,"WaltonSmith","MK",24.675,-81.0232,"14","06/02/2015","06/02/2015","12:49:00 AM","4:49:00 AM",2,2002.65,2353.98,8.047,395.18,3.95,36.67,NA,36.59,28.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.67,2437.85181719917,2893.16216030698,2357.79963279854,2043.20509429268,"2015-06","14 _ 2015-06-02",2015-06-02 00:49:00,6,0.816666666666667,-81.02333333,24.675,"Mid channel","MK",8,"Normal"
"WS15148_25","FLK",2015,"WaltonSmith","MK",24.6431,-81.0171,"15","06/02/2015","06/02/2015","1:06:00 AM","5:06:00 AM",2,2045.17,2384.43,8.036,415.29,3.84,36.44,NA,36.394,27.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.44,2437.85181719917,2893.16216030698,2386.54107071259,2078.68011829973,"2015-06","15 _ 2015-06-02",2015-06-02 01:06:00,6,1.1,-81.01666667,24.64333333,"Offshore","MK",8,"Normal"
"WS15148_26","FLK",2015,"WaltonSmith","MK",24.592,-80.9913,"15.5","06/02/2015","06/02/2015","1:40:00 AM","5:40:00 AM",2,2043.43,2383.59,8.04,410.33,3.85,36.42,NA,36.368,27.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.42,2437.85181719917,2893.16216030698,2385.70564471232,2076.56068829313,"2015-06","15.5 _ 2015-06-02",2015-06-02 01:40:00,6,1.66666666666667,-80.99166667,24.59166667,"Oceanic","MK",8,"Normal"
"WS15148_27","FLK",2015,"WaltonSmith","LK",24.5983,-81.1848,"18","06/02/2015","06/02/2015","3:31:00 AM","7:31:00 AM",2,2047.8,2382.74,8.031,420.97,3.79,36.47,NA,36.391,27.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.47,2437.85181719917,2893.16216030698,2384.96139762223,2081.87409859203,"2015-06","18 _ 2015-06-02",2015-06-02 03:31:00,6,3.51666666666667,-81.18333333,24.59833333,"Offshore","LK",9,"Normal"
"WS15148_28","FLK",2015,"WaltonSmith","LK",24.6403,-81.1951,"17","06/02/2015","06/02/2015","4:06:00 AM","8:06:00 AM",2,1961.03,2318.16,8.06,373.44,3.98,36.74,NA,36.731,28.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.74,2437.85181719917,2893.16216030698,2323.82858361259,2005.17561673746,"2015-06","17 _ 2015-06-02",2015-06-02 04:06:00,6,4.1,-81.19333333,24.635,"Mid channel","LK",9,"Normal"
"WS15148_29","FLK",2015,"WaltonSmith","LK",24.6741,-81.206,"16","06/02/2015","06/02/2015","4:31:00 AM","8:31:00 AM",2,1775.56,2156.35,8.11,295.38,4.04,37.76,NA,37.739,28.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",37.76,2437.85181719917,2893.16216030698,2176.92587435036,1857.24914095464,"2015-06","16 _ 2015-06-02",2015-06-02 04:31:00,6,4.51666666666667,-81.205,24.675,"Inshore","LK",9,"Normal"
"WS15148_3","FLK",2015,"WaltonSmith","Biscayne",25.6437,-80.0803,"3","06/01/2015","06/01/2015","8:09:00 AM","12:09:00 PM",2,2044.11,2377.7,8.034,416.43,3.77,36.44,NA,36.404,27.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.44,2437.85181719917,2893.16216030698,2380.07702021863,2077.66200633485,"2015-06","3 _ 2015-06-01",2015-06-01 08:09:00,6,8.15,-80.08333333,25.645,"Offshore","Biscayne",1,"Normal"
"WS15148_30","FLK",2015,"WaltonSmith","LK",24.6091,-81.4199,"19","06/02/2015","06/02/2015","6:30:00 AM","10:30:00 AM",2,1974.98,2305.27,8.018,418.65,3.69,36.95,NA,36.879,28.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.95,2437.85181719917,2893.16216030698,2312.26687533257,2023.43616272256,"2015-06","19 _ 2015-06-02",2015-06-02 06:30:00,6,6.5,-81.42166667,24.61,"Inshore","LK",10,"Normal"
"WS15148_31","FLK",2015,"WaltonSmith","LK",24.5729,-81.4184,"20","06/02/2015","06/02/2015","6:50:00 AM","10:50:00 AM",2,1983.41,2330.09,8.047,390.83,3.87,36.75,NA,36.731,28.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.75,2437.85181719917,2893.16216030698,2335.22151510472,2026.73153144319,"2015-06","20 _ 2015-06-02",2015-06-02 06:50:00,6,6.83333333333333,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS15148_32","FLK",2015,"WaltonSmith","LK",24.5364,-81.4159,"21LK","06/02/2015","06/02/2015","7:21:00 AM","11:21:00 AM",2,2046.57,2378.39,8.026,426.12,3.76,36.4,NA,36.402,27.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.4,2437.85181719917,2893.16216030698,2380.6769929692,2079.13123693488,"2015-06","21LK _ 2015-06-02",2015-06-02 07:21:00,6,7.35,-81.42,24.54,"Offshore","LK",10,"Normal"
"WS15148_33","FLK",2015,"WaltonSmith","LK",24.4831,-81.3914,"21.5","06/02/2015","06/02/2015","8:18:00 AM","12:18:00 PM",2,2052.16,2380.37,8.023,430.11,3.72,36.4,NA,36.381,27.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.4,2437.85181719917,2893.16216030698,2382.58083912304,2084.50623693488,"2015-06","21.5 _ 2015-06-02",2015-06-02 08:18:00,6,8.3,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS15148_34","FLK",2015,"WaltonSmith","LK",24.4766,-81.7127,"WS","06/02/2015","06/02/2015","10:21:00 AM","2:21:00 PM",2,2053.19,2377.37,8.015,440.03,3.68,36.4,NA,36.397,27.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.4,2437.85181719917,2893.16216030698,2379.69622373843,2085.49662155027,"2015-06","WS _ 2015-06-02",2015-06-02 10:21:00,6,10.35,-81.717,24.478,"Offshore","LK",11,"Normal"
"WS15148_35","FLK",2015,"WaltonSmith","LK",24.3964,-81.829,"22.5","06/02/2015","06/02/2015","11:39:00 AM","3:39:00 PM",2,2051.96,2381.97,8.027,425.56,3.74,36.39,NA,36.373,27.5,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.39,2437.85181719917,2893.16216030698,2384.10453492462,2084.09165712632,"2015-06","22.5 _ 2015-06-02",2015-06-02 11:39:00,6,11.65,-81.82833333,24.39666667,"Oceanic","LK",11,"Normal"
"WS15148_36","FLK",2015,"WaltonSmith","LK",24.4571,-81.8285,"22","06/02/2015","06/02/2015","12:05:00 PM","4:05:00 PM",2,2052.25,2384.9,8.028,425.44,3.77,36.42,NA,36.375,27.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.42,2437.85181719917,2893.16216030698,2386.96456838064,2085.03680031949,"2015-06","22 _ 2015-06-02",2015-06-02 12:05:00,6,12.0833333333333,-81.82833333,24.455,"Offshore","LK",11,"Normal"
"WS15148_37","FLK",2015,"WaltonSmith","LK",24.4874,-81.8245,"23","06/02/2015","06/02/2015","12:18:00 PM","4:18:00 PM",2,1993.21,2338.2,8.045,395.42,3.87,36.61,NA,36.597,28.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.61,2437.85181719917,2893.16216030698,2342.58239349059,2032.78724605557,"2015-06","23 _ 2015-06-02",2015-06-02 12:18:00,6,12.3,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"WS15148_38","FLK",2015,"WaltonSmith","LK",24.537,-81.8289,"24","06/02/2015","06/02/2015","12:40:00 PM","4:40:00 PM",2,1929,2248.18,8.006,421.68,3.54,36.96,NA,36.965,28.7,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-02,"02","Spring","Wet","June",36.96,2437.85181719917,2893.16216030698,2258.23835394238,1980.12981153143,"2015-06","24 _ 2015-06-02",2015-06-02 12:40:00,6,12.6666666666667,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"WS15148_4","FLK",2015,"WaltonSmith","Biscayne",25.3353,-80.2253,"EK_IN","06/01/2015","06/01/2015","11:26:00 AM","3:26:00 PM",2,1915.27,2300.12,8.101,327.62,4.23,37.14,NA,37.124,28.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",37.14,2437.85181719917,2893.16216030698,2308.05608208956,1971.61596723363,"2015-06","EK_IN _ 2015-06-01",2015-06-01 11:26:00,6,11.4333333333333,-80.227501,25.336306,"Inshore","Biscayne",2,"Normal"
"WS15148_5","FLK",2015,"WaltonSmith","Biscayne",25.3117,-80.1913,"EK_MID","06/01/2015","06/01/2015","11:41:00 AM","3:41:00 PM",2,2022.97,2366.48,8.039,407.02,3.87,36.64,NA,35.542,28.1,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.64,2437.85181719917,2893.16216030698,2369.67459007114,2061.91964909671,"2015-06","EK_MID _ 2015-06-01",2015-06-01 11:41:00,6,11.6833333333333,-80.1946,25.314483,"Mid channel","Biscayne",2,"Normal"
"WS15148_6","FLK",2015,"WaltonSmith","Biscayne",25.2904,-80.1615,"EK_OFF","06/01/2015","06/01/2015","11:55:00 AM","3:55:00 PM",2,2050.44,2377.42,8.01,444.75,3.72,36.45,NA,36.543,28.3,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.45,2437.85181719917,2893.16216030698,2379.82400918899,2083.96392681605,"2015-06","EK_OFF _ 2015-06-01",2015-06-01 11:55:00,6,11.9166666666667,-80.162604,25.294251,"Offshore","Biscayne",2,"Normal"
"WS15148_7","FLK",2015,"WaltonSmith","UK",25.1073,-80.381,"4","06/01/2015","06/01/2015","2:01:00 PM","6:01:00 PM",2,1871.22,2251.11,8.09,328.61,4.13,37.5,NA,37.41,28.9,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",37.5,2437.85181719917,2893.16216030698,2263.55945447995,1939.3494773538,"2015-06","4 _ 2015-06-01",2015-06-01 14:01:00,6,14.0166666666667,-80.38,25.10833333,"Inshore","UK",3,"Normal"
"WS15148_8","FLK",2015,"WaltonSmith","UK",25.0931,-80.3525,"5","06/01/2015","06/01/2015","2:01:00 PM","6:01:00 PM",2,2009.61,2370.79,8.059,384.72,4.07,36.59,NA,36.423,28.6,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.59,2437.85181719917,2893.16216030698,2373.7041374514,2048.00431360722,"2015-06","5 _ 2015-06-01",2015-06-01 14:01:00,6,14.0166666666667,-80.355,25.09333333,"Inshore","UK",3,"Normal"
"WS15148_9","FLK",2015,"WaltonSmith","UK",25.0804,-80.3309,"5.5","06/01/2015","06/01/2015","2:30:00 PM","6:30:00 PM",2,2027.47,2384.57,8.054,392.74,4.04,36.49,NA,36.44,28.4,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-06-01,"01","Spring","Wet","June",36.49,2437.85181719917,2893.16216030698,2386.74566203417,2062.81889884509,"2015-06","5.5 _ 2015-06-01",2015-06-01 14:30:00,6,14.5,-80.33416667,25.07966667,"Mid channel","UK",3,"Normal"
"WS15208_1","FLK",2015,"WaltonSmith","Biscayne",25.6448,-80.1247,"1","07/27/2015","07/27/2015","8:20:00 AM","12:20:00 PM",2,2030.55,2341.36,7.962,499.6,3.57,36.59,NA,36.816,30.2,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-07-27,"27","Summer","Wet","July",36.59,2437.85181719917,2893.16216030698,2345.55300326173,2068.03437646592,"2015-07","1 _ 2015-07-27",2015-07-27 08:20:00,7,8.33333333333333,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS15208_10","FLK",2015,"WaltonSmith","UK",25.0643,-80.3153,"6","07/27/2015","07/27/2015","3:07:00 PM","7:07:00 PM",2,2036.31,2376.24,8.002,454.12,3.94,35.92,NA,35.853,30.8,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-07-27,"27","Summer","Wet","July",35.92,2437.85181719917,2893.16216030698,2377.81803095276,2058.2561021014,"2015-07","6 _ 2015-07-27",2015-07-27 15:07:00,7,15.1166666666667,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS15208_11","FLK",2015,"WaltonSmith","UK",25.0484,-80.2865,"6.5","07/27/2015","07/27/2015","3:34:00 PM","7:34:00 PM",2,2029.56,2368.87,8.002,453.73,3.95,35.71,NA,35.6,31,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-07-27,"27","Summer","Wet","July",35.71,2437.85181719917,2893.16216030698,2370.24152310869,2046.73047140347,"2015-07","6.5 _ 2015-07-27",2015-07-27 15:34:00,7,15.5666666666667,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS15208_12","FLK",2015,"WaltonSmith","UK",25.0064,-80.3797,"MR","07/27/2015","07/27/2015","4:45:00 PM","8:45:00 PM",2,2031.56,2368.28,7.994,462.24,3.91,35.93,NA,35.895,31,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-07-27,"27","Summer","Wet","July",35.93,2437.85181719917,2893.16216030698,2370.08077344824,2053.86141967953,"2015-07","MR _ 2015-07-27",2015-07-27 16:45:00,7,16.75,-80.38,25.01,"Offshore","UK",3,"Normal"
"WS15208_13","FLK",2015,"WaltonSmith","UK",24.8982,-80.5302,"UK_OFF","07/27/2015","07/27/2015","6:43:00 PM","10:43:00 PM",2,2026.522,2366.595,7.995,459.626,3.918,36.38,NA,36.327,31,NA,NA,"Permanent","Single","Lauren’s_DB","","",NA,"",NA,2015-07-27,"27","Summer","Wet","July",36.38,2437.85181719917,2893.16216030698,2369.29797987177,2059.39620069334,"2015-07","UK_OFF _ 2015-07-27",2015-07-27 18:43:00,7,18.7166666666667,-80.529497,24.898193,"Offshore","UK",4,"Normal"
