"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","ncrmp_flag","bottle_id","source_code","sample_num","bottle_name","deployment_id","project_code","collection_id","collected_date","collected_time","collected_timezone","density_id","dic_id","calc_avg_dic","dic_temp","dic_machine","dic_kg_flag","calibration_dic_id","calc_avg_crm_init_dic","crm_init_dic_temp","calibration_dic_kg_flag","dic_crm_id","dic_crm_batch","dic_crm_dic","dic_crm_salinity","ta_id","calc_avg_ta","calc_avg_ta_temp","ta_machine","ta_kg_flag","calibration_ta_id","calc_avg_crm_ta","calc_avg_crm_ta_temp","calibration_ta_kg_flag","ta_crm_id","ta_crm_batch","ta_crm_ta","ta_crm_salinity","spec_ph_id","spec_ph_temp","rm_factor","seacarb_id","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS10180_6","FL",2010,"WaltonSmith","Middle_Keys",24.7930166666667,-80.7415166666667,2010-06-30,"3:20:00",0,2030.215,2389.78,NA,8.03667672794383,412.126559669977,4.09967597593155,NA,NA,36.545,29.711,0,NA,"8","Permanent","Single",1,10074,"E",1083,"178",517,"Walton Smith",9274,"6/30/2010","3:20:00","+00:00",NA,17204,2032.13,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9142,2371.05,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4572,2010-06-30 03:20:00,2010-06-29 22:20:00,2010-06-29,"22:20:00","Jun","June","2010-06",6,22.3333333333333,"Spring","Wet",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.545,2354.04113705689,1999.85338695191,2101.95407159417,1758.90398444232,2385.47559900628,2026.15757747576,2010-06-29
"WS10180_7","FL",2010,"WaltonSmith","Middle_Keys",24.7632833333333,-80.7235333333333,2010-06-30,"3:48:00",0,2045.015,2391.28,NA,8.01946381015145,434.177025601626,3.9667099579851,NA,NA,36.414,29.609,0,NA,"9","Permanent","Single",1,10075,"E",1084,"179",517,"Walton Smith",9275,"6/30/2010","3:48:00","+00:00",NA,17205,2046.93,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9143,2372.55,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4573,2010-06-30 03:48:00,2010-06-29 22:48:00,2010-06-29,"22:48:00","Jun","June","2010-06",6,22.8,"Spring","Wet",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.414,2363.99272435995,2021.67900923646,2101.95407159417,1758.90398444232,2387.9784559072,2041.75014178801,2010-06-29
"WS10180_8","FL",2010,"WaltonSmith","Middle_Keys",24.7176666666667,-80.6878833333333,2010-06-30,"4:30:00",0,2054.475,2388.48,NA,8.00091534278326,457.758212558177,3.84662565281961,NA,NA,36.2895,29.716,0,NA,"9.5","Permanent","Single",1,10076,"E",1085,"180",517,"Walton Smith",9276,"6/30/2010","4:30:00","+00:00",NA,17206,2056.39,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9144,2369.75,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4574,2010-06-30 04:30:00,2010-06-29 23:30:00,2010-06-29,"23:30:00","Jun","June","2010-06",6,23.5,"Spring","Wet",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.2895,2369.32543400868,2037.99900817046,2101.95407159417,1758.90398444232,2386.18218724717,2052.10464960032,2010-06-29
"WS10180_9","FL",2010,"WaltonSmith","Middle_Keys",24.7801666666667,-80.8583333333333,2010-06-30,"6:42:00",0,2003.435,2375.03,NA,8.04857262625897,393.853186577995,4.20514786045516,NA,NA,36.8564999999999,30.0155,0,NA,"10","Permanent","Single",1,10077,"E",1086,"181",517,"Walton Smith",9277,"6/30/2010","6:42:00","+00:00",NA,17207,2005.35,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9145,2356.3,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4575,2010-06-30 06:42:00,2010-06-30 01:42:00,2010-06-30,"01:42:00","Jun","June","2010-06",6,1.7,"Spring","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",36.8564999999999,2319.73887540241,1956.79467368489,2101.95407159417,1758.90398444232,2368.67274338341,1997.74227407688,2010-06-30
"WS10180_10","FL",2010,"WaltonSmith","Middle_Keys",24.7565833333333,-80.8473666666667,2010-06-30,"7:06:00",0,2050.275,2372.78,NA,7.97622125030148,485.56245254938,3.69917824077141,NA,NA,36.7749999999999,29.931,0,NA,"11","Permanent","Single",1,10078,"E",1087,"182",517,"Walton Smith",9278,"6/30/2010","7:06:00","+00:00",NA,17208,2052.19,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9146,2354.05,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4576,2010-06-30 07:06:00,2010-06-30 02:06:00,2010-06-30,"02:06:00","Jun","June","2010-06",6,2.1,"Spring","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",36.7749999999999,2322.67734315758,2006.98222748945,2101.95407159417,1758.90398444232,2367.06134991236,2044.12252821319,2010-06-30
"WS10180_11","FL",2010,"WaltonSmith","Middle_Keys",24.675,-81.02395,2010-06-30,"9:53:00",0,1914.015,2310.18,NA,8.09748956579124,331.474955382985,4.41993958376973,NA,NA,36.6989999999999,30.001,0,NA,"14","Permanent","Single",1,10080,"E",1089,"184",517,"Walton Smith",9280,"6/30/2010","9:53:00","+00:00",NA,17210,1915.93,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9148,2291.45,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4578,2010-06-30 09:53:00,2010-06-30 04:53:00,2010-06-30,"04:53:00","Jun","June","2010-06",6,4.88333333333333,"Spring","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",36.6989999999999,2266.08231336223,1877.47947736108,2101.95407159417,1758.90398444232,2306.20529597663,1911.05417575335,2010-06-30
"WS10180_12","FL",2010,"WaltonSmith","Middle_Keys",24.7001,-81.0251166666667,2010-06-30,"10:15:00",0,1981.045,2324.68,NA,8.01087643644367,428.981385138778,3.87723297914032,NA,NA,37.0129999999999,30.141,0,NA,"13","Permanent","Single",1,10079,"E",1088,"183",517,"Walton Smith",9279,"6/30/2010","10:15:00","+00:00",NA,17209,1982.96,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9147,2305.95,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4577,2010-06-30 10:15:00,2010-06-30 05:15:00,2010-06-30,"05:15:00","Jun","June","2010-06",6,5.25,"Spring","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",37.0129999999999,2260.96054607947,1926.74457775178,2101.95407159417,1758.90398444232,2318.57508468608,1974.95611714099,2010-06-30
"WS10180_13","FL",2010,"WaltonSmith","Middle_Keys",24.6735166666667,-81.2022333333333,2010-06-30,"11:51:00",0,1847.775,2208.48,NA,8.05221002522642,358.973342740108,3.94727744602943,NA,NA,37.374,30.147,0,NA,"16","Permanent","Single",1,10081,"E",1090,"185",517,"Walton Smith",9281,"6/30/2010","11:51:00","+00:00",NA,17211,1849.69,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9149,2189.75,NA,"Langdonometer",1,630,2165.3,NA,1,16,85,2184.03,33.326,NA,NA,NA,4579,2010-06-30 11:51:00,2010-06-30 06:51:00,2010-06-30,"06:51:00","Jun","June","2010-06",6,6.85,"Spring","Wet",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",37.374,2127.19831983613,1779.76883441788,2101.95407159417,1758.90398444232,2204.55938199946,1844.50415966529,2010-06-30
"WS10180_14","FL",2010,"WaltonSmith","Middle_Keys",24.6351833333333,-81.1941166666667,2010-06-30,"12:13:00",0,2010.305,2338.43,NA,7.99216528076985,457.248879596565,3.7370956134865,NA,NA,36.6965,29.8785,0,NA,"17","Permanent","Single",1,10083,"E",1092,"186",517,"Walton Smith",9283,"6/30/2010","12:13:00","+00:00",NA,17212,2012.22,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9150,2319.65,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4580,2010-06-30 12:13:00,2010-06-30 07:13:00,2010-06-30,"07:13:00","Jun","June","2010-06",6,7.21666666666667,"Spring","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.6965,2293.94933332739,1972.06579394496,2101.95407159417,1758.90398444232,2333.93185083688,2005.52295188474,2010-06-30
"WS10180_15","FL",2010,"WaltonSmith","Middle_Keys",24.5967666666667,-81.1822333333333,2010-06-30,"12:39:00",0,2030.145,2359.08,NA,7.99632940495314,457.405607497624,3.76889678946183,NA,NA,36.4055,29.7035,0,NA,"18","Permanent","Single",1,10084,"E",1093,"187",517,"Walton Smith",9284,"6/30/2010","12:39:00","+00:00",NA,17213,2032.06,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9151,2340.3,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4581,2010-06-30 12:39:00,2010-06-30 07:39:00,2010-06-30,"07:39:00","Jun","June","2010-06",6,7.65,"Spring","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.4055,2332.70467923566,2007.44728496994,2101.95407159417,1758.90398444232,2356.20524423142,2027.11243273235,2010-06-30
"WS10180_16","FL",2010,"WaltonSmith","Lower_Keys",24.6083166666667,-81.4176166666667,2010-06-30,"14:19:00",0,1844.145,2192.83,NA,8.03838645122807,371.509881774533,3.81953311221951,NA,NA,37.2734999999999,30.09,0,NA,"19","Permanent","Single",1,10085,"E",1094,"188",517,"Walton Smith",9285,"6/30/2010","14:19:00","+00:00",NA,17214,1846.06,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9152,2174.05,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4582,2010-06-30 14:19:00,2010-06-30 09:19:00,2010-06-30,"09:19:00","Jun","June","2010-06",6,9.31666666666667,"Spring","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",37.2734999999999,2117.81919826206,1781.0617719472,2101.95407159417,1758.90398444232,2189.72137951943,1841.22913469446,2010-06-30
"WS10180_17","FL",2010,"WaltonSmith","Lower_Keys",24.57468,-81.4185333333333,2010-06-30,"14:42:00",0,2051.905,2403.28,NA,8.02476548682698,429.704332496122,4.02715878079547,NA,NA,36.4369999999999,29.628,0,NA,"20","Permanent","Single",1,10086,"E",1095,"189",517,"Walton Smith",9286,"6/30/2010","14:42:00","+00:00",NA,17215,2053.82,NA,"SOMMA",1,594,2007.275,NA,1,17,96,2005.36,33.081,9153,2384.5,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4583,2010-06-30 14:42:00,2010-06-30 09:42:00,2010-06-30,"09:42:00","Jun","June","2010-06",6,9.7,"Spring","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.4369999999999,2374.35608731885,2027.20994946489,2101.95407159417,1758.90398444232,2399.65348754961,2048.37867939255,2010-06-30
"WS10180_18","FL",2010,"WaltonSmith","Lower_Keys",24.4844333333333,-81.3908666666667,2010-06-30,"15:31:00",0,2032.425,2388.68,NA,8.035714799083,414.163731413968,4.07847802754885,NA,NA,36.2695,29.6795,0,NA,"21.5","Permanent","Single",1,10088,"E",1097,"190",517,"Walton Smith",9288,"6/30/2010","15:31:00","+00:00",NA,17216,2035.92,NA,"SOMMA",1,595,2008.855,NA,1,17,96,2005.36,33.081,9154,2369.9,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4584,2010-06-30 15:31:00,2010-06-30 10:31:00,2010-06-30,"10:31:00","Jun","June","2010-06",6,10.5166666666667,"Spring","Wet",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.2695,2370.83045071675,2017.23758678349,2101.95407159417,1758.90398444232,2386.53742393713,2030.38109841117,2010-06-30
"WS10180_19","FL",2010,"WaltonSmith","Lower_Keys",24.4592166666667,-81.8269166666667,2010-06-30,"19:30:00",0,2042.405,2405.03,NA,8.04186381252952,409.611376332726,4.15578078660495,NA,NA,36.292,29.711,0,NA,"22","Permanent","Single",1,10089,"E",1098,"191",517,"Walton Smith",9289,"6/30/2010","19:30:00","+00:00",NA,17217,2045.9,NA,"SOMMA",1,595,2008.855,NA,1,17,96,2005.36,33.081,9155,2386.25,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4585,2010-06-30 19:30:00,2010-06-30 14:30:00,2010-06-30,"14:30:00","Jun","June","2010-06",6,14.5,"Spring","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.292,2385.57836667178,2025.88624008111,2101.95407159417,1758.90398444232,2402.57875330871,2040.11207317464,2010-06-30
"WS10180_20","FL",2010,"WaltonSmith","Lower_Keys",24.5361166666667,-81.8292833333333,2010-06-30,"20:32:00",0,1941.415,2281.88,NA,8.01504233608103,416.097388822746,3.81930817464414,NA,NA,36.9095,30.082,0,NA,"24","Permanent","Single",1,10090,"E",1099,"192",517,"Walton Smith",9290,"6/30/2010","20:32:00","+00:00",NA,17218,1944.91,NA,"SOMMA",1,595,2008.855,NA,1,17,96,2005.36,33.081,9156,2263.1,NA,"Langdonometer",1,631,2165.25,NA,1,16,85,2184.03,33.326,NA,NA,NA,4586,2010-06-30 20:32:00,2010-06-30 15:32:00,2010-06-30,"15:32:00","Jun","June","2010-06",6,15.5333333333333,"Spring","Wet",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.9095,2225.55705176199,1893.49564554074,2101.95407159417,1758.90398444232,2277.43894317305,1936.91013625514,2010-06-30
"WS11052_1","FL",2011,"WaltonSmith","Upper_Keys",25.6455,-80.1240666666667,2011-02-21,"15:02:00",0,2055.44,2393.36,NA,8.11666812541903,336.622781515846,3.71159701937839,NA,NA,36.3913333333333,22.30833,0,NA,"1","Permanent","Single",1,10132,"E",1141,"1",517,"Walton Smith",9332,"2/21/2011","15:02:00","+00:00",NA,17255,2031.84,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9193,2382.6,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4598,2011-02-21 15:02:00,2011-02-21 10:02:00,2011-02-21,"10:02:00","Feb","February","2011-02",2,10.0333333333333,"Winter","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.3913333333333,2367.52270387365,2033.25068792412,2101.95407159417,1758.90398444232,2390.21415429973,2052.23877291921,2011-02-21
"WS11052_2","FL",2011,"WaltonSmith","Upper_Keys",25.6525833333333,-80.0793,2011-02-21,"15:39:00",0,2050.74,2381.61,NA,8.09992457389332,351.031864783774,3.64878718272433,NA,NA,36.3066666666666,22.86733,0,NA,"3","Permanent","Single",1,10133,"E",1142,"2",517,"Walton Smith",9333,"2/21/2011","15:39:00","+00:00",NA,17256,2027.14,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9194,2370.85,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4599,2011-02-21 15:39:00,2011-02-21 10:39:00,2011-02-21,"10:39:00","Feb","February","2011-02",2,10.65,"Winter","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.3066666666666,2361.39347651369,2033.33209804531,2101.95407159417,1758.90398444232,2379.23611399654,2048.26272216582,2011-02-21
"WS11052_3","FL",2011,"WaltonSmith","Upper_Keys",25.0523833333333,-80.2865166666667,2011-02-21,"23:16:00",0,2046.05,2380.21,NA,8.09943083335196,350.94764515724,3.69030945816687,NA,NA,36.2921333333333,23.26833,0,NA,"6.5","Permanent","Single",1,10138,"E",1147,"7",517,"Walton Smith",9338,"2/21/2011","23:16:00","+00:00",NA,17261,2022.45,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9199,2369.45,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4604,2011-02-21 23:16:00,2011-02-21 18:16:00,2011-02-21,"18:16:00","Feb","February","2011-02",2,18.2666666666667,"Winter","Dry",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.2921333333333,2360.95043435302,2029.4943035312,2101.95407159417,1758.90398444232,2377.95848088203,2043.72654638166,2011-02-21
"WS11052_4","FL",2011,"WaltonSmith","Middle_Keys",24.8176666666667,-80.7603,2011-02-22,"3:28:00",0,2120.36,2466.81,NA,8.10369069580627,358.757845910902,3.83813225032746,NA,NA,36.7913333333333,22.96033,0,NA,"7","Permanent","Single",1,10139,"E",1148,"8",517,"Walton Smith",9339,"2/22/2011","3:28:00","+00:00",NA,17262,2096.76,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9200,2456.05,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4605,2011-02-22 03:28:00,2011-02-21 22:28:00,2011-02-21,"22:28:00","Feb","February","2011-02",2,22.4666666666667,"Winter","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.7913333333333,2413.6498399367,2074.6658942554,2101.95407159417,1758.90398444232,2458.94729490553,2112.570563585,2011-02-21
"WS11052_5","FL",2011,"WaltonSmith","Middle_Keys",24.79148,-80.7414833333333,2011-02-22,"3:45:00",0,2062.82,2398.51,NA,8.110498914379,343.252421583537,3.69396405380804,NA,NA,36.405,22.42,0,NA,"8","Permanent","Single",1,10140,"E",1149,"9",517,"Walton Smith",9340,"2/22/2011","3:45:00","+00:00",NA,17263,2039.22,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9201,2387.75,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4606,2011-02-22 03:45:00,2011-02-21 22:45:00,2011-02-21,"22:45:00","Feb","February","2011-02",2,22.75,"Winter","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.405,2371.72641209562,2039.78498209267,2101.95407159417,1758.90398444232,2395.19843082705,2059.42624249295,2011-02-21
"WS11052_6","FL",2011,"WaltonSmith","Middle_Keys",24.7637,-80.7233166666667,2011-02-22,"4:06:00",0,2059.24,2389.51,NA,8.10520041335501,347.374403737143,3.63508597233083,NA,NA,36.3436666666666,22.34733,0,NA,"9","Permanent","Single",1,10141,"E",1150,"10",517,"Walton Smith",9341,"2/22/2011","4:06:00","+00:00",NA,17264,2035.64,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9202,2378.75,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4607,2011-02-22 04:06:00,2011-02-21 23:06:00,2011-02-21,"23:06:00","Feb","February","2011-02",2,23.1,"Winter","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.3436666666666,2366.81440413496,2039.68131272557,2101.95407159417,1758.90398444232,2386.77879019561,2056.387404768,2011-02-21
"WS11052_7","FL",2011,"WaltonSmith","Middle_Keys",24.7168666666667,-80.6894166666667,2011-02-22,"4:45:00",0,2073.5,2393.31,NA,8.09953482150037,354.502657066666,3.52177573814256,NA,NA,36.258,21.64967,0,NA,"9.5","Permanent","Single",1,10142,"E",1151,"11",517,"Walton Smith",9342,"2/22/2011","4:45:00","+00:00",NA,17265,2049.9,NA,"SOMMA",1,599,1996.5,NA,1,18,104,2020.1,33.3,9203,2382.55,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4608,2011-02-22 04:45:00,2011-02-21 23:45:00,2011-02-21,"23:45:00","Feb","February","2011-02",2,23.75,"Winter","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.258,2376.17926987692,2058.6583919717,2101.95407159417,1758.90398444232,2391.2245452201,2071.24819833606,2011-02-21
"WS11052_8","FL",2011,"WaltonSmith","Middle_Keys",24.6005833333333,-81.1855833333333,2011-02-22,"8:46:00",0,2112.155,2398.81,NA,8.03323385820286,427.43501894387,3.20150113083716,NA,NA,36.348,22.25967,0,NA,"18","Permanent","Single",1,10150,"E",1159,"17",517,"Walton Smith",9350,"2/22/2011","8:46:00","+00:00",NA,17271,2089.81,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9209,2390.1,NA,"Langdonometer",1,636,2213.9,NA,1,18,104,2222.61,33.3,NA,NA,NA,4614,2011-02-22 08:46:00,2011-02-22 03:46:00,2011-02-22,"03:46:00","Feb","February","2011-02",2,3.76666666666667,"Winter","Dry",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.348,2375.74280770774,2091.84431030967,2101.95407159417,1758.90398444232,2395.95540426977,2108.75810357915,2011-02-22
"WS11052_9","FL",2011,"WaltonSmith","Middle_Keys",24.6361,-81.1937666666667,2011-02-22,"9:15:00",0,2150.125,2489.56,NA,8.10683724511938,361.469675267734,3.79565181855103,NA,NA,36.1643333333333,22.32,0,NA,"17","Permanent","Single",1,10149,"E",1158,"16",517,"Walton Smith",9349,"2/22/2011","9:15:00","+00:00",NA,17270,2127.78,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9208,2480.85,NA,"Langdonometer",1,636,2213.9,NA,1,18,104,2222.61,33.3,NA,NA,NA,4613,2011-02-22 09:15:00,2011-02-22 04:15:00,2011-02-22,"04:15:00","Feb","February","2011-02",2,4.25,"Winter","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.1643333333333,2478.1422145962,2140.2639539351,2101.95407159417,1758.90398444232,2487.78233595022,2148.33075619744,2011-02-22
"WS11052_10","FL",2011,"WaltonSmith","Middle_Keys",24.6730666666667,-81.2046833333333,2011-02-22,"9:49:00",0,2171.585,2484.51,NA,8.07373138163897,399.390017035193,3.57205711541744,NA,NA,35.1203333333333,22.639,0,NA,"16","Permanent","Single",1,10148,"E",1157,"15",517,"Walton Smith",9348,"2/22/2011","9:49:00","+00:00",NA,17269,2149.24,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9207,2475.8,NA,"Langdonometer",1,636,2213.9,NA,1,18,104,2222.61,33.3,NA,NA,NA,4612,2011-02-22 09:49:00,2011-02-22 04:49:00,2011-02-22,"04:49:00","Feb","February","2011-02",2,4.81666666666667,"Winter","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.1203333333333,2546.63211630569,2225.88281161585,2101.95407159417,1758.90398444232,2494.07534040026,2181.90358114704,2011-02-22
"WS11052_11","FL",2011,"WaltonSmith","Lower_Keys",24.4831,-81.3928,2011-02-22,"11:37:00",0,2071.425,2398.31,NA,8.10505303138718,349.10599168521,3.59291170815567,NA,NA,36.4196666666666,21.85333,0,NA,"21.5","Permanent","Single",1,10155,"E",1164,"21",517,"Walton Smith",9355,"2/22/2011","11:37:00","+00:00",NA,17275,2049.08,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9213,2386.9,NA,"Langdonometer",1,637,2211.2,NA,1,18,104,2222.61,33.3,NA,NA,NA,4618,2011-02-22 11:37:00,2011-02-22 06:37:00,2011-02-22,"06:37:00","Feb","February","2011-02",2,6.61666666666667,"Winter","Dry",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.4196666666666,2370.57360045932,2047.46901790487,2101.95407159417,1758.90398444232,2394.88265055955,2067.81070170146,2011-02-22
"WS11052_12","FL",2011,"WaltonSmith","Lower_Keys",24.5755,-81.419,2011-02-22,"13:12:00",0,2157.395,2496.86,NA,8.10179036568779,366.957055543147,3.78835882833234,NA,NA,36.444,22.35967,0,NA,"20","Permanent","Single",1,10152,"E",1161,"19",517,"Walton Smith",9352,"2/22/2011","13:12:00","+00:00",NA,17273,2135.05,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9211,2488.15,NA,"Langdonometer",1,636,2213.9,NA,1,18,104,2222.61,33.3,NA,NA,NA,4616,2011-02-22 13:12:00,2011-02-22 08:12:00,2011-02-22,"08:12:00","Feb","February","2011-02",2,8.2,"Winter","Dry",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.444,2466.33602120362,2131.02096251475,2101.95407159417,1758.90398444232,2492.0322963301,2152.52346883308,2011-02-22
"WS11052_13","FL",2011,"WaltonSmith","Lower_Keys",24.6104833333333,-81.4220333333333,2011-02-22,"13:40:00",0,2072.105,2449.46,NA,8.1541757556658,309.313547103995,4.19732689519734,NA,NA,35.9676666666666,23.513,0,NA,"19","Permanent","Single",1,10151,"E",1160,"18",517,"Walton Smith",9351,"2/22/2011","13:40:00","+00:00",NA,17272,2049.76,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9210,2440.75,NA,"Langdonometer",1,636,2213.9,NA,1,18,104,2222.61,33.3,NA,NA,NA,4615,2011-02-22 13:40:00,2011-02-22 08:40:00,2011-02-22,"08:40:00","Feb","February","2011-02",2,8.66666666666667,"Winter","Dry",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",35.9676666666666,2451.55803692234,2073.87982089806,2101.95407159417,1758.90398444232,2449.75764938743,2072.37326618714,2011-02-22
"WS11052_14","FL",2011,"WaltonSmith","Lower_Keys",24.536,-81.8296833333333,2011-02-22,"16:23:00",0,2173.715,2480.31,NA,8.06006638384841,411.833217314673,3.46290085668802,NA,NA,35.9453333333333,22.237,0,NA,"24","Permanent","Single",1,10131,"E",1140,"24",517,"Walton Smith",9331,"2/22/2011","16:23:00","+00:00",NA,17254,2151.37,NA,"SOMMA",1,600,1983.015,NA,1,17,96,2005.36,33.081,9192,2469.55,NA,"Langdonometer",1,635,2211.85,NA,1,18,104,2222.61,33.3,NA,NA,NA,4597,2011-02-22 16:23:00,2011-02-22 11:23:00,2011-02-22,"11:23:00","Feb","February","2011-02",2,11.3833333333333,"Winter","Dry",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",35.9453333333333,2483.97683178948,2176.92856897456,2101.95407159417,1758.90398444232,2480.86935247853,2174.32824681934,2011-02-22
