CTDID,Region,Year,Mission,Location,Latitude,Longitude,ESTDate,UTCDate,EST Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design ,Sample_frequency
CalVal_Feb2015_11,FLK,2015,NCRMP,FLK,24.9052,-80.6266,2/24/2015,2/24/2015,10:10:00 AM,03:10:00 PM,0,2101.87,2441.33,8.095,363.084,3.763,36.646,,,23.10,0,,Transect1,Permanent,Single
CalVal_Mar2015_1,FLK,2015,NCRMP,FLK,24.8547,-80.56742,3/22/2015,3/22/2015,10:44:00 AM,02:44:00 PM,0,1932.54,2322.57,8.139,298.704,4.235,37.182,,,26.10,0,,Transect4,Permanent,Single
CalVal_Mar2015_2,FLK,2015,NCRMP,FLK,24.8694,-80.5850,3/22/2015,3/22/2015,10:52:00 AM,02:52:00 PM,0,1924.26,2328.15,8.164,278.144,4.372,37.138,,,25.70,0,,Transect3,Permanent,Single
CalVal_Mar2015_3,FLK,2015,NCRMP,FLK,24.8854666666667,-80.6041,3/22/2015,3/22/2015,10:58:00 AM,02:58:00 PM,0,1928.50,2329.64,8.150,290.087,4.371,37.021,,,26.50,0,,Transect2,Permanent,Single
CalVal_Mar2015_10,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,3/22/2015,3/22/2015,11:24:00 AM,03:24:00 PM,0,1997.82,2382.64,8.109,335.213,4.279,36.731,,,27.30,0,,CalVal_S,Permanent,Single
CalVal_Mar2015_9,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,3/22/2015,3/22/2015,11:20:00 AM,03:20:00 PM,0,1995.36,2364.48,8.087,354.521,4.105,36.780,,,27.40,0,,ADCP_S,Permanent,Single
CalVal_Mar2015_11,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,3/22/2015,3/22/2015,11:27:00 AM,03:27:00 PM,0,2005.21,2389.75,8.109,336.260,4.281,36.702,,,27.20,0,,CalVal_SE,Permanent,Single
CalVal_Mar2015_7,FLK,2015,NCRMP,FLK,24.8977,-80.61817,3/22/2015,3/22/2015,11:15:00 AM,03:15:00 PM,0,1988.62,2362.78,8.094,346.699,4.153,36.822,,,27.40,0,,MapCO2_Buoy,Permanent,Single
CalVal_Mar2015_8,FLK,2015,NCRMP,FLK,24.8977,-80.61817,3/22/2015,3/22/2015,11:15:00 AM,03:15:00 PM,0,1993.41,2358.13,8.080,359.824,4.053,36.839,,,27.40,0,,MapCO2_Buoy,Permanent,Single
CalVal_Mar2015_6,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,3/22/2015,3/22/2015,11:13:00 AM,03:13:00 PM,0,1998.84,2375.79,8.097,346.006,4.195,36.745,,,27.40,0,,ADCP_NE,Permanent,Single
CalVal_Mar2015_5,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,3/22/2015,3/22/2015,11:10:00 AM,03:10:00 PM,0,1992.09,2360.74,8.084,356.078,4.097,36.849,,,27.50,0,,CalVal_N,Permanent,Single
CalVal_Mar2015_4,FLK,2015,NCRMP,FLK,24.9052,-80.6266,3/22/2015,3/22/2015,11:05:00 AM,03:05:00 PM,0,1925.45,2332.09,8.140,297.150,4.465,36.922,,,27.70,0,,Transect1,Permanent,Single
CalVal_Mar2015_14,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,3/29/2015,3/29/2015,01:40:00 PM,05:40:00 PM,0,1934.59,2328.61,8.158,284.633,4.260,37.149,,,25.20,0,,CalVal_S,Permanent,Single
CalVal_Mar2015_13,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,3/29/2015,3/29/2015,01:35:00 PM,05:35:00 PM,0,1936.46,2332.56,8.159,284.129,4.288,37.125,,,25.30,0,,ADCP_S,Permanent,Single
CalVal_Mar2015_15,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,3/29/2015,3/29/2015,01:45:00 PM,05:45:00 PM,0,1924.72,2334.09,8.180,267.345,4.424,37.065,,,25.20,0,,CalVal_SE,Permanent,Single
CalVal_Mar2015_17,FLK,2015,NCRMP,FLK,24.8977,-80.61817,3/29/2015,3/29/2015,02:05:00 PM,06:05:00 PM,0,1980.69,2339.66,8.112,327.948,3.908,37.082,,,24.70,0,,MapCO2_Buoy,Permanent,Single
CalVal_Mar2015_18,FLK,2015,NCRMP,FLK,24.8977,-80.61817,3/29/2015,3/29/2015,02:05:00 PM,06:05:00 PM,0,2035.36,2393.44,8.109,340.921,3.962,36.540,,,24.70,0,,MapCO2_Buoy,Permanent,Single
CalVal_Mar2015_16,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,3/29/2015,3/29/2015,01:50:00 PM,05:50:00 PM,0,2051.03,2381.70,8.063,386.285,3.689,36.442,,,25.10,0,,ADCP_NE,Permanent,Single
CalVal_Mar2015_12,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,3/29/2015,3/29/2015,01:30:00 PM,05:30:00 PM,0,2049.03,2385.67,8.072,377.304,3.753,36.438,,,25.10,0,,CalVal_N,Permanent,Single
CalVal_May2015_4,FLK,2015,NCRMP,FLK,24.8547,-80.56742,5/14/2015,5/14/2015,11:31:00 AM,03:31:00 PM,0,2049.19,2369.87,8.016,437.359,3.634,36.376,,,27.40,0,,Transect4,Permanent,Single
CalVal_May2015_5,FLK,2015,NCRMP,FLK,24.8694,-80.5850,5/14/2015,5/14/2015,11:56:00 AM,03:56:00 PM,0,2057.75,2370.61,8.001,456.809,3.560,36.342,,,27.60,0,,Transect3,Permanent,Single
CalVal_May2015_6,FLK,2015,NCRMP,FLK,24.8854666666667,-80.6041,5/14/2015,5/14/2015,12:17:00 PM,04:17:00 PM,0,2018.47,2370.90,8.053,392.158,3.967,36.565,,,28.10,0,,Transect2,Permanent,Single
CalVal_May2015_8,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,5/14/2015,5/14/2015,12:43:00 PM,04:43:00 PM,0,2014.19,2374.58,8.069,375.300,4.055,36.396,,,27.90,0,,CalVal_S,Permanent,Single
CalVal_May2015_7,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,5/14/2015,5/14/2015,12:32:00 PM,04:32:00 PM,0,2021.27,2366.55,8.044,401.612,3.898,36.417,,,28.10,0,,ADCP_S,Permanent,Single
CalVal_May2015_9,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,5/14/2015,5/14/2015,12:55:00 PM,04:55:00 PM,0,2021.01,2377.91,8.063,382.841,4.019,36.455,,,27.90,0,,CalVal_SE,Permanent,Single
CalVal_May2015_3,FLK,2015,NCRMP,FLK,24.8977,-80.61817,5/14/2015,5/14/2015,01:26:00 PM,05:26:00 PM,0,2010.61,2366.59,8.060,384.125,4.013,36.374,,,28.20,0,,MapCO2_Buoy,Permanent,Single
CalVal_May2015_10,FLK,2015,NCRMP,FLK,24.8977,-80.61817,5/14/2015,5/14/2015,01:30:00 PM,05:30:00 PM,0,2010.82,2361.61,8.053,391.121,3.957,36.362,,,28.20,0,,MapCO2_Buoy,Permanent,Single
CalVal_May2015_1,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,5/14/2015,5/14/2015,01:00:00 PM,05:00:00 PM,0,2026.71,2375.77,8.048,399.293,3.948,36.367,,,28.20,0,,ADCP_NE,Permanent,Single
CalVal_May2015_2,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,5/14/2015,5/14/2015,01:16:00 PM,05:16:00 PM,0,2019.43,2374.21,8.057,389.026,4.005,36.391,,,28.20,0,,CalVal_N,Permanent,Single
CalVal_May2015_11,FLK,2015,NCRMP,FLK,24.9052,-80.6266,5/14/2015,5/14/2015,01:46:00 PM,05:46:00 PM,0,1906.70,2319.80,8.140,295.696,4.570,36.598,,,28.80,0,,Transect1,Permanent,Single
CalVal_May2015_17,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,5/29/2015,5/29/2015,11:47:00 AM,03:47:00 PM,0,1874.29,2279.91,8.146,285.030,4.401,37.142,,,27.70,0,,CalVal_S,Permanent,Single
CalVal_May2015_18,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,5/29/2015,5/29/2015,11:56:00 AM,03:56:00 PM,0,1859.35,2256.37,8.137,289.360,4.292,37.201,,,27.70,0,,ADCP_S,Permanent,Single
CalVal_May2015_16,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,5/29/2015,5/29/2015,11:35:00 AM,03:35:00 PM,0,1878.15,2273.11,8.132,296.392,4.289,37.134,,,27.70,0,,CalVal_SE,Permanent,Single
CalVal_May2015_14,FLK,2015,NCRMP,FLK,24.8977,-80.61817,5/29/2015,5/29/2015,11:18:00 AM,03:18:00 PM,0,1866.84,2258.68,8.128,296.897,4.241,37.229,,,27.70,0,,MapCO2_Buoy,Permanent,Single
CalVal_May2015_15,FLK,2015,NCRMP,FLK,24.8977,-80.61817,5/29/2015,5/29/2015,11:23:00 AM,03:23:00 PM,0,1864.94,2266.66,8.141,286.663,4.346,37.225,,,27.70,0,,MapCO2_Buoy,Permanent,Single
CalVal_May2015_13,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,5/29/2015,5/29/2015,11:09:00 AM,03:09:00 PM,0,1878.82,2266.70,8.123,302.946,4.207,37.183,,,27.60,0,,ADCP_NE,Permanent,Single
CalVal_May2015_12,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,5/29/2015,5/29/2015,10:55:00 AM,02:55:00 PM,0,1873.43,2259.11,8.121,303.820,4.178,37.212,,,27.60,0,,CalVal_N,Permanent,Single
CalVal_Jun2015_4,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,6/11/2015,6/11/2015,01:50:00 PM,05:50:00 PM,0,1985.96,2376.20,8.092,349.333,4.401,36.413,,,29.30,0,,CalVal_S,Permanent,Single
CalVal_Jun2015_5,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,6/11/2015,6/11/2015,02:00:00 PM,06:00:00 PM,0,1982.88,2361.42,8.076,363.491,4.272,36.399,,,29.40,0,,ADCP_S,Permanent,Single
CalVal_Jun2015_3,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,6/11/2015,6/11/2015,01:43:00 PM,05:43:00 PM,0,1987.06,2371.71,8.085,356.000,4.341,36.386,,,29.30,0,,CalVal_SE,Permanent,Single
CalVal_Jun2015_6,FLK,2015,NCRMP,FLK,24.8977,-80.61817,6/11/2015,6/11/2015,02:17:00 PM,06:17:00 PM,0,1986.23,2365.43,8.078,362.151,4.280,36.373,,,29.30,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jun2015_7,FLK,2015,NCRMP,FLK,24.8977,-80.61817,6/11/2015,6/11/2015,02:17:00 PM,06:17:00 PM,0,1987.70,2365.01,8.076,364.945,4.261,36.371,,,29.30,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jun2015_2,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,6/11/2015,6/11/2015,01:33:00 PM,05:33:00 PM,0,1988.01,2364.19,8.074,366.543,4.248,36.381,,,29.30,0,,ADCP_NE,Permanent,Single
CalVal_Jun2015_1,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,6/11/2015,6/11/2015,01:23:00 PM,05:23:00 PM,0,1983.65,2356.34,8.065,373.266,4.184,36.774,,,29.30,0,,CalVal_N,Permanent,Single
CalVal_Jun2015_8,FLK,2015,NCRMP,FLK,24.8547,-80.56742,6/24/2015,6/24/2015,10:29:00 AM,02:29:00 PM,0,2036.35,2380.31,8.028,422.725,3.930,36.180,,,29.10,0,,Transect4,Permanent,Single
CalVal_Jun2015_9,FLK,2015,NCRMP,FLK,24.8694,-80.5850,6/24/2015,6/24/2015,10:32:00 AM,02:32:00 PM,0,2040.54,2376.10,8.010,444.545,3.848,36.224,,,29.50,0,,Transect3,Permanent,Single
CalVal_Jun2015_10,FLK,2015,NCRMP,FLK,24.8854666666667,-80.6041,6/24/2015,6/24/2015,10:40:00 AM,02:40:00 PM,0,2030.10,2397.13,8.037,412.203,4.206,36.404,,,30.50,0,,Transect2,Permanent,Single
CalVal_Jun2015_14,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,6/24/2015,6/24/2015,10:59:00 AM,02:59:00 PM,0,2001.40,2376.09,8.040,402.832,4.263,36.780,,,31.00,0,,CalVal_S,Permanent,Single
CalVal_Jun2015_15,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,6/24/2015,6/24/2015,11:02:00 AM,03:02:00 PM,0,2000.85,2371.33,8.038,405.238,4.210,36.781,,,30.80,0,,ADCP_S,Permanent,Single
CalVal_Jun2015_13,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,6/24/2015,6/24/2015,10:54:00 AM,02:54:00 PM,0,2010.65,2380.62,8.038,407.336,4.213,36.715,,,30.70,0,,CalVal_SE,Permanent,Single
CalVal_Jun2015_16,FLK,2015,NCRMP,FLK,24.8977,-80.61817,6/24/2015,6/24/2015,11:17:00 AM,03:17:00 PM,0,1995.12,2371.71,8.043,398.064,4.279,36.793,,,31.00,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jun2015_17,FLK,2015,NCRMP,FLK,24.8977,-80.61817,6/24/2015,6/24/2015,11:23:00 AM,03:23:00 PM,0,1994.93,2378.72,8.053,388.647,4.358,36.803,,,31.00,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jun2015_12,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,6/24/2015,6/24/2015,10:50:00 AM,02:50:00 PM,0,2001.89,2370.34,8.035,408.180,4.190,36.756,,,30.80,0,,ADCP_NE,Permanent,Single
CalVal_Jun2015_11,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,6/24/2015,6/24/2015,10:47:00 AM,02:47:00 PM,0,1996.74,2370.60,8.041,401.041,4.246,36.816,,,30.90,0,,CalVal_N,Permanent,Single
CalVal_Jun2015_18,FLK,2015,NCRMP,FLK,24.9052,-80.6266,6/24/2015,6/24/2015,12:32:00 PM,04:32:00 PM,0,1957.43,2337.11,8.061,372.287,4.253,37.024,,,30.30,0,,Transect1,Permanent,Single
CalVal_Jul2015_6,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,7/28/2015,7/28/2015,12:00:00 PM,04:00:00 PM,0,1996.69,2341.68,8.000,444.695,3.909,37.107,,,30.80,0,,CalVal_S,Permanent,Single
CalVal_Jul2015_7,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,7/28/2015,7/28/2015,12:00:00 PM,04:00:00 PM,0,1994.82,2332.94,7.989,456.647,3.832,37.149,,,30.87,0,,ADCP_S,Permanent,Single
CalVal_Jul2015_5,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,7/28/2015,7/28/2015,12:00:00 PM,04:00:00 PM,0,1992.12,2338.41,8.000,443.477,3.907,37.336,,,30.80,0,,CalVal_SE,Permanent,Single
CalVal_Jul2015_1,FLK,2015,NCRMP,FLK,24.8977,-80.61817,7/28/2015,7/28/2015,11:17:00 AM,03:17:00 PM,0,1996.60,2328.63,7.981,465.691,3.748,37.400,,,30.60,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jul2015_2,FLK,2015,NCRMP,FLK,24.8977,-80.61817,7/28/2015,7/28/2015,11:23:00 AM,03:23:00 PM,0,1995.40,2327.79,7.982,464.598,3.751,37.402,,,30.60,0,,MapCO2_Buoy,Permanent,Single
CalVal_Jul2015_4,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,7/28/2015,7/28/2015,12:00:00 PM,04:00:00 PM,0,1987.29,2323.21,7.986,457.969,3.782,37.472,,,30.70,0,,ADCP_NE,Permanent,Single
CalVal_Jul2015_3,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,7/28/2015,7/28/2015,12:00:00 PM,04:00:00 PM,0,1986.78,2327.13,7.992,451.615,3.835,37.413,,,30.80,0,,CalVal_N,Permanent,Single
CalVal_Aug2015_6,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,8/6/2015,8/6/2015,12:36:00 PM,04:36:00 PM,0,2002.92,2345.40,8.015,433.011,3.978,35.382,,,30.90,0,,CalVal_S,Permanent,Single
CalVal_Aug2015_7,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,8/6/2015,8/6/2015,12:48:00 PM,04:48:00 PM,0,2007.51,2348.57,8.010,440.354,3.971,35.376,,,31.10,0,,ADCP_S,Permanent,Single
CalVal_Aug2015_5,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,8/6/2015,8/6/2015,12:16:00 PM,04:16:00 PM,0,2008.13,2352.15,8.017,432.169,4.001,35.336,,,30.90,0,,CalVal_SE,Permanent,Single
CalVal_Aug2015_1,FLK,2015,NCRMP,FLK,24.8977,-80.61817,8/6/2015,8/6/2015,11:15:00 AM,03:15:00 PM,0,2019.51,2352.94,7.996,458.478,3.879,35.604,,,31.00,0,,MapCO2_Buoy,Permanent,Single
CalVal_Aug2015_2,FLK,2015,NCRMP,FLK,24.8977,-80.61817,8/6/2015,8/6/2015,11:20:00 AM,03:20:00 PM,0,2018.07,2349.36,7.994,460.166,3.860,35.498,,,31.00,0,,MapCO2_Buoy,Permanent,Single
CalVal_Aug2015_4,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,8/6/2015,8/6/2015,12:06:00 PM,04:06:00 PM,0,2017.60,2347.53,7.994,461.251,3.848,35.414,,,31.00,0,,ADCP_NE,Permanent,Single
CalVal_Aug2015_3,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,8/6/2015,8/6/2015,11:56:00 AM,03:56:00 PM,0,2018.44,2347.67,7.992,463.187,3.839,35.449,,,31.00,0,,CalVal_N,Permanent,Single
CalVal_Aug2015_18,FLK,2015,NCRMP,FLK,24.8547,-80.56742,8/21/2015,8/21/2015,12:47:00 PM,04:47:00 PM,0,2003.95,2358.76,8.051,398.822,4.186,34.031,,,30.80,0,,Transect4,Permanent,Single
CalVal_Aug2015_17,FLK,2015,NCRMP,FLK,24.8694,-80.5850,8/21/2015,8/21/2015,12:29:00 PM,04:29:00 PM,0,1997.37,2350.42,8.059,388.714,4.136,34.135,,,30.07,0,,Transect3,Permanent,Single
CalVal_Aug2015_16,FLK,2015,NCRMP,FLK,24.8854666666667,-80.6041,8/21/2015,8/21/2015,12:13:00 PM,04:13:00 PM,0,2017.43,2357.34,8.016,437.401,4.003,34.620,,,31.10,0,,Transect2,Permanent,Single
CalVal_Aug2015_14,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,8/21/2015,8/21/2015,11:52:00 AM,03:52:00 PM,0,2034.64,2355.45,7.978,484.783,3.784,35.014,,,31.30,0,,CalVal_S,Permanent,Single
CalVal_Aug2015_15,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,8/21/2015,8/21/2015,11:58:00 AM,03:58:00 PM,0,2035.73,2347.08,7.965,501.621,3.673,35.088,,,31.20,0,,ADCP_S,Permanent,Single
CalVal_Aug2015_13,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,8/21/2015,8/21/2015,11:47:00 AM,03:47:00 PM,0,2037.83,2358.07,7.978,486.232,3.774,35.089,,,31.20,0,,CalVal_SE,Permanent,Single
CalVal_Aug2015_9,FLK,2015,NCRMP,FLK,24.8977,-80.61817,8/21/2015,8/21/2015,11:17:00 AM,03:17:00 PM,0,2048.75,2349.15,7.948,527.250,3.555,35.120,,,31.10,0,,MapCO2_Buoy,Permanent,Single
CalVal_Aug2015_10,FLK,2015,NCRMP,FLK,24.8977,-80.61817,8/21/2015,8/21/2015,11:20:00 AM,03:20:00 PM,0,2046.42,2347.93,7.950,523.612,3.567,35.092,,,31.10,0,,MapCO2_Buoy,Permanent,Single
CalVal_Aug2015_12,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,8/21/2015,8/21/2015,11:41:00 AM,03:41:00 PM,0,2045.74,2352.82,7.959,512.260,3.629,35.084,,,31.10,0,,ADCP_NE,Permanent,Single
CalVal_Aug2015_11,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,8/21/2015,8/21/2015,11:31:00 AM,03:31:00 PM,0,2046.51,2359.34,7.966,502.433,3.692,35.130,,,31.11,0,,CalVal_N,Permanent,Single
CalVal_Aug2015_8,FLK,2015,NCRMP,FLK,24.9052,-80.6266,8/21/2015,8/21/2015,10:14:00 AM,02:14:00 PM,0,2038.56,2329.19,7.928,551.012,3.433,35.414,,,31.30,0,,Transect1,Permanent,Single
CalVal_Sep2015_6,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,9/4/2015,9/4/2015,04:02:00 PM,08:02:00 PM,0,2011.03,2370.99,8.029,422.247,4.261,34.561,,,32.20,0,,CalVal_S,Permanent,Single
CalVal_Sep2015_7,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,9/4/2015,9/4/2015,04:09:00 PM,08:09:00 PM,0,2033.73,2364.22,7.985,478.764,3.938,34.591,,,32.20,0,,ADCP_S,Permanent,Single
CalVal_Sep2015_5,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,9/4/2015,9/4/2015,03:39:00 PM,07:39:00 PM,0,2011.83,2377.81,8.037,414.676,4.339,34.486,,,32.30,0,,CalVal_SE,Permanent,Single
CalVal_Sep2015_1,FLK,2015,NCRMP,FLK,24.8977,-80.61817,9/4/2015,9/4/2015,02:44:00 PM,06:44:00 PM,0,2057.73,2371.99,7.964,510.546,3.761,34.548,,,31.80,0,,MapCO2_Buoy,Permanent,Single
CalVal_Sep2015_2,FLK,2015,NCRMP,FLK,24.8977,-80.61817,9/4/2015,9/4/2015,02:57:00 PM,06:57:00 PM,0,2056.83,2366.47,7.958,518.672,3.709,34.523,,,31.80,0,,MapCO2_Buoy,Permanent,Single
CalVal_Sep2015_4,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,9/4/2015,9/4/2015,03:27:00 PM,07:27:00 PM,0,2056.44,2362.18,7.946,534.920,3.673,34.570,,,32.20,0,,ADCP_NE,Permanent,Single
CalVal_Sep2015_3,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,9/4/2015,9/4/2015,03:10:00 PM,07:10:00 PM,0,2057.88,2365.12,7.948,532.564,3.691,34.569,,,32.20,0,,CalVal_N,Permanent,Single
CalVal_Sep2015_16,FLK,2015,NCRMP,FLK,24.8547,-80.56742,9/22/2015,9/22/2015,12:25:00 PM,04:25:00 PM,0,2017.97,2343.28,8.005,450.793,3.832,34.471,,,30.60,0,,Transect4,Permanent,Single
CalVal_Sep2015_17,FLK,2015,NCRMP,FLK,24.8694,-80.5850,9/22/2015,9/22/2015,12:38:00 PM,04:38:00 PM,0,1997.35,2358.17,8.054,392.661,4.217,34.610,,,30.70,0,,Transect3,Permanent,Single
CalVal_Sep2015_18,FLK,2015,NCRMP,FLK,24.8854666666667,-80.6041,9/22/2015,9/22/2015,12:49:00 PM,04:49:00 PM,0,2011.34,2339.51,8.011,442.907,3.872,34.280,,,30.70,0,,Transect2,Permanent,Single
CalVal_Sep2015_9,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,9/22/2015,9/22/2015,01:09:00 PM,05:09:00 PM,0,2021.37,2308.96,7.956,511.853,3.426,34.008,,,30.40,0,,CalVal_S,Permanent,Single
CalVal_Sep2015_8,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,9/22/2015,9/22/2015,01:02:00 PM,05:02:00 PM,0,2016.69,2314.40,7.973,489.573,3.538,33.982,,,30.40,0,,ADCP_S,Permanent,Single
CalVal_Sep2015_10,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,9/22/2015,9/22/2015,01:13:00 PM,05:13:00 PM,0,2020.33,2316.82,7.967,497.769,3.530,34.017,,,30.60,0,,CalVal_SE,Permanent,Single
CalVal_Sep2015_14,FLK,2015,NCRMP,FLK,24.8977,-80.61817,9/22/2015,9/22/2015,02:17:00 PM,06:17:00 PM,0,2003.42,2281.73,7.941,526.972,3.317,34.010,,,30.60,0,,MapCO2_Buoy,Permanent,Single
CalVal_Sep2015_15,FLK,2015,NCRMP,FLK,24.8977,-80.61817,9/22/2015,9/22/2015,02:20:00 PM,06:20:00 PM,0,2021.66,2288.29,7.920,561.478,3.198,34.000,,,30.60,0,,MapCO2_Buoy,Permanent,Single
CalVal_Sep2015_11,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,9/22/2015,9/22/2015,01:21:00 PM,05:21:00 PM,0,2016.10,2302.24,7.953,514.290,3.410,33.999,,,30.50,0,,ADCP_NE,Permanent,Single
CalVal_Sep2015_12,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,9/22/2015,9/22/2015,01:27:00 PM,05:27:00 PM,0,2013.26,2298.32,7.949,519.117,3.401,33.995,,,30.70,0,,CalVal_N,Permanent,Single
CalVal_Sep2015_13,FLK,2015,NCRMP,FLK,24.9052,-80.6266,9/22/2015,9/22/2015,01:37:00 PM,05:37:00 PM,0,1963.07,2253.10,7.955,499.860,3.442,33.987,,,31.40,0,,Transect1,Permanent,Single
CalVal_Oct2015_1,FLK,2015,NCRMP,FLK,24.8955833333333,-80.6166333333333,10/7/2015,10/7/2015,01:07:00 PM,05:07:00 PM,0,1949.48,2281.40,8.038,394.675,3.733,35.983,,,28.40,0,,CalVal_S,Permanent,Single
CalVal_Oct2015_2,FLK,2015,NCRMP,FLK,24.8964666666667,-80.6182,10/7/2015,10/7/2015,01:17:00 PM,05:17:00 PM,0,1946.45,2277.17,8.037,395.341,3.708,36.136,,,28.30,0,,ADCP_S,Permanent,Single
CalVal_Oct2015_7,FLK,2015,NCRMP,FLK,24.8966333333333,-80.6153,10/7/2015,10/7/2015,12:52:00 PM,04:52:00 PM,0,1949.46,2274.39,8.028,404.950,3.648,36.129,,,28.30,0,,CalVal_SE,Permanent,Single
CalVal_Oct2015_3,FLK,2015,NCRMP,FLK,24.8977,-80.61817,10/7/2015,10/7/2015,02:16:00 PM,06:16:00 PM,0,1947.82,2284.16,8.041,391.121,3.774,36.163,,,28.50,0,,MapCO2_Buoy,Permanent,Single
CalVal_Oct2015_4,FLK,2015,NCRMP,FLK,24.8977,-80.61817,10/7/2015,10/7/2015,02:17:00 PM,06:17:00 PM,0,1947.69,2279.61,8.035,397.539,3.725,36.173,,,28.50,0,,MapCO2_Buoy,Permanent,Single
CalVal_Oct2015_6,FLK,2015,NCRMP,FLK,24.8981833333333,-80.6160666666667,10/7/2015,10/7/2015,12:35:00 PM,04:35:00 PM,0,1950.08,2285.85,8.042,390.350,3.761,36.227,,,28.30,0,,ADCP_NE,Permanent,Single
CalVal_Oct2015_5,FLK,2015,NCRMP,FLK,24.8982666666667,-80.6173833333333,10/7/2015,10/7/2015,12:20:00 PM,04:20:00 PM,0,1953.14,2276.08,8.023,410.171,3.625,36.205,,,28.30,0,,CalVal_N,Permanent,Single
CalVal_Oct2015_9,FLK,2015,NCRMP,FLK,24.8547,-80.56742,10/29/2015,10/29/2015,01:16:00 PM,05:16:00 PM,0,2026.56,2392.76,8.078,369.906,4.160,35.879,,,28.10,0,,Transect4,Permanent,Single
CalVal_Oct2015_8,FLK,2015,NCRMP,FLK,24.8694,-80.5850,10/29/2015,10/29/2015,01:00:00 PM,05:00:00 PM,0,2033.47,2390.93,8.063,384.946,4.041,36.308,,,27.90,0,,Transect3,Permanent,Single
